step_time,reward,total_stopped,total_wait_time,fuel_consumption,noise_emission,waitingreward
600.0,-10.0,3,11.0,0.2235240253372807,0.8745489912859273,-4
605.0,-10.0,2,4.0,0.2388268152227922,0.8576326541024037,4
610.0,2.0,4,18.0,0.18250185015477943,0.8089946563695039,-4
615.0,6.0,4,34.0,0.15092925804477605,0.740839304832285,-4
620.0,6.0,2,5.0,0.1981962572977791,0.8101118100436031,4
625.0,-8.0,1,0.0,0.18273977612132414,0.8194358462300692,4
630.0,0.0,2,4.0,0.3701317874983296,0.9257158357338354,-4
635.0,0.0,0,0.0,0.251977860894911,0.9108725816324436,4
640.0,-4.0,3,6.0,0.02044466616971917,0.747599070277017,-1
645.0,6.0,1,2.0,0.35121396272014443,0.949757746045601,4
650.0,-3.0,0,0.0,0.14085476002649905,0.7607516715300147,-1
655.0,-3.0,2,1.0,0.10672007711395136,0.7941243157923084,-1
660.0,-9.0,2,11.0,0.2422156692781897,0.8983932552519606,-4
665.0,3.0,4,22.0,0.2843504458048095,0.8799887113468357,-4
670.0,3.0,3,3.0,0.2658905717300119,0.8380482124836924,4
675.0,-4.0,2,2.0,0.1995231326101821,0.8515427225454831,3
680.0,2.0,2,7.0,0.2726682783094635,0.8053748129428235,-4
685.0,-3.0,2,15.0,0.18015388726805698,0.5599452578870822,-4
690.0,2.0,3,25.0,0.12080334791179002,0.7696697737620729,-2
695.0,-12.0,3,38.0,0.28324991122049836,0.8520239240404902,-2
700.0,-12.0,0,0.0,0.2134787553274871,0.8550707284370003,4
705.0,-8.0,2,4.0,0.27084043182607526,0.8740787661030652,-1
710.0,4.0,1,7.0,0.3435736991671907,0.8238386539614598,-2
715.0,5.0,2,17.0,0.1801948152741547,0.8764050400781319,-1
720.0,5.0,1,4.0,0.3173419332556045,0.9196137122329744,4
725.0,-13.0,3,10.0,0.2961756403278948,0.8968000652589911,-4
730.0,-13.0,1,1.0,0.3525973843659589,0.6352648536208854,4
735.0,8.0,1,2.0,0.12134890394016612,0.8234898343887176,-4
740.0,0.0,3,16.0,0.12026490765752308,0.6825997606990322,-4
745.0,0.0,3,9.0,0.14350201986948197,0.5548895380081544,4
750.0,-7.0,0,0.0,0.06860334289180939,0.5302248245254637,4
755.0,7.0,2,4.0,0.05117386008162681,0.546182481587687,-3
760.0,7.0,0,0.0,0.31572148736278244,0.6428277252619576,4
765.0,-6.0,0,0.0,0.21580631553720292,0.6056246401313339,-1
770.0,-6.0,1,3.0,0.1349025420339619,0.5805994788103215,-1
775.0,7.0,1,8.0,0.1166849714564759,0.28315069903104756,-4
780.0,9.0,1,1.0,0.18193306366034565,0.5918067859695096,4
785.0,-8.0,0,0.0,0.2616896840099079,0.9034105382417142,-1
790.0,11.0,2,1.0,0.18777003612222415,0.5445084372037305,-1
795.0,11.0,0,0.0,0.19342365458552946,0.3270902158846381,4
800.0,10.0,2,7.0,0.0376433320626174,0.284154600875884,-4
805.0,-3.0,4,22.0,0.10842976705273612,0.5241707778701741,-4
810.0,-5.0,4,41.0,0.29711511918917194,0.6020064257743039,-4
815.0,-10.0,3,41.0,0.22122437214686974,0.8710015393466192,1
820.0,5.0,3,5.0,0.23109642014121665,0.8805741553231402,-4
825.0,5.0,4,19.0,0.12615404708664194,0.5532316688376749,-3
830.0,5.0,1,0.0,0.3703988271958315,0.8903997038540267,4
835.0,-8.0,1,2.0,0.3550989187368476,0.8267597861302385,-1
840.0,-8.0,2,4.0,0.04158240292997061,0.7703286394274381,-4
845.0,10.0,3,17.0,0.0030371204942486094,0.4854597347484605,-4
850.0,12.0,5,37.0,0.1202368784683271,0.751894085484754,-4
855.0,-11.0,4,57.0,0.3573114084543135,0.8992859390403549,-4
860.0,-9.0,2,17.0,0.24493066738657193,0.8307452081893422,4
865.0,13.0,2,9.0,0.2716666562723528,0.5777629811483376,-4
870.0,-1.0,2,19.0,0.2825386659429744,0.566798932832189,-3
875.0,-1.0,3,5.0,0.059994769214701545,0.5110915056441709,4
880.0,-3.0,4,15.0,0.19693898856692477,0.8794910871263624,-4
885.0,-8.0,2,5.0,0.50476545076905,0.9512528023422686,-3
890.0,-8.0,3,4.0,0.38568555501693474,0.9234618576499657,2
895.0,5.0,5,27.0,0.3387516585610912,0.8830165542569238,-4
900.0,-3.0,6,56.0,0.3549811809824608,0.8705500533636502,-4
905.0,5.0,8,94.0,0.24489632844102274,0.5434286378538618,-3
910.0,5.0,3,10.0,0.1632945724862255,0.5569157353116179,4
915.0,2.0,2,6.0,0.30341386815051713,0.8211920081339286,4
920.0,-3.0,2,11.0,0.3379846355956425,0.8802802883263402,-4
925.0,0.0,2,16.0,0.2982874381987776,0.9103164302262224,-4
930.0,-1.0,3,27.0,0.41500536993999293,0.9274340536313119,-4
935.0,-6.0,3,3.0,0.18721068923970274,0.8568831242847829,4
940.0,0.0,2,10.0,0.2452451028915201,0.8604162998953562,-4
945.0,5.0,3,22.0,0.12994436208187374,0.808336672694166,-4
950.0,-9.0,3,37.0,0.32151134359876155,0.9040190842930127,-2
955.0,-9.0,0,0.0,0.05674554906834972,0.7316439978194115,4
960.0,0.0,2,2.0,0.02479253296245166,0.26048312405591606,1
965.0,7.0,3,15.0,0.08189327398390672,0.5517653548323009,-2
970.0,7.0,0,0.0,0.256818962190323,0.6258185178441659,4
975.0,-6.0,1,0.0,0.2419904594526219,0.6178572575622716,-1
980.0,-2.0,2,4.0,0.17285170327680563,0.30995261139195085,-4
985.0,-5.0,2,10.0,0.24120808947655023,0.5720692148594735,-4
990.0,-12.0,4,23.0,0.1670896292608275,0.5690273688258913,-4
995.0,6.0,4,38.0,0.32890108909395727,0.8874868997454065,-3
1000.0,6.0,1,0.0,0.34869466429633367,0.923631429924426,4
1005.0,-8.0,2,2.0,0.2501792204457271,0.8850224967676164,-1
1010.0,0.0,3,16.0,0.2776872119541359,0.8970693183067592,-4
1015.0,0.0,0,0.0,0.19179764127502866,0.7278285048589288,4
1020.0,8.0,2,7.0,0.15897961558277185,0.5777331729337994,-4
1025.0,7.0,0,0.0,0.06749550904204682,0.523332624617236,4
1030.0,-10.0,2,4.0,0.11270067338927812,0.548585831877974,-3
1035.0,-2.0,2,9.0,0.17408061865666863,0.8448648826339115,-1
1040.0,-2.0,1,2.0,0.2779308113322406,0.6331092108189982,4
1045.0,-2.0,3,10.0,0.13112793757364616,0.30300833877416006,-4
1050.0,-2.0,0,0.0,0.2606558048003136,0.6117239794924014,4
1055.0,-5.0,0,0.0,0.3987881026685641,0.6577197847872334,-1
1060.0,-2.0,2,2.0,0.04368616056938859,0.8084786034028776,-1
1065.0,4.0,2,3.0,0.17686493610889706,0.8686882155650446,-4
1070.0,-9.0,3,13.0,0.1408061764231476,0.5052279019480206,-4
1075.0,-9.0,1,2.0,0.013309971810706086,0.2719093961977903,4
1080.0,8.0,1,1.0,0.01095716936116996,0.2062990962231331,4
1085.0,-15.0,2,6.0,0.16598790974712901,0.593274524132391,-2
1090.0,-9.0,3,12.0,0.3349792655325003,0.8883669184081135,-2
1095.0,-7.0,4,25.0,0.16667225375944916,0.5757953866553789,-1
1100.0,-7.0,2,6.0,0.19372317537386716,0.3202643290352832,4
1105.0,13.0,1,0.0,0.25379189998602475,0.5718071318405925,4
1110.0,-5.0,0,0.0,0.26889378321923557,0.899052536667132,-1
1115.0,-8.0,1,0.0,0.2090276475434844,0.8739863344409377,-1
1120.0,5.0,3,7.0,0.12870524782541395,0.8112538433357093,-4
1125.0,5.0,2,6.0,0.17429223553320036,0.8446703381417461,1
1130.0,6.0,3,19.0,0.2791485911115714,0.8374901268270738,-4
1135.0,-4.0,4,37.0,0.12458283292100143,0.802523545507871,-4
1140.0,9.0,4,57.0,0.2809854241207459,0.8388724559662865,-4
1145.0,-6.0,4,77.0,0.10854911624972452,0.5279307101214038,-4
1150.0,6.0,1,0.0,0.2057971790090443,0.8143802778786228,4
1155.0,-6.0,1,5.0,0.2419995727320019,0.615385985277333,-4
1160.0,-6.0,2,4.0,0.0891457275013203,0.54583969524871,2
1165.0,4.0,2,7.0,0.23803591713256333,0.6248284564187304,-2
1170.0,-6.0,2,1.0,0.26835198857496645,0.8565142280069291,-1
1175.0,-5.0,3,8.0,0.4123392167218505,0.9398758984286084,-3
1180.0,-5.0,2,18.0,0.35029713938997226,0.8775480314642656,-1
1185.0,3.0,4,37.0,0.2493794245316422,0.6294839158192712,-1
1190.0,3.0,2,2.0,0.241432785545505,0.8581593634956343,4
1195.0,-13.0,2,7.0,0.2805845855088566,0.9014039028452161,-4
1200.0,3.0,4,16.0,0.307384561574688,0.8937698532173807,-4
1205.0,3.0,2,6.0,0.28413831610273754,0.8660867747619103,4
1210.0,-5.0,4,19.0,0.2465046553700764,0.8442972062086826,-4
1215.0,7.0,1,0.0,0.44319560280195947,0.944354252979582,4
1220.0,-5.0,2,7.0,0.22092355007235775,0.871976426128109,-4
1225.0,-5.0,3,4.0,0.10347238231065274,0.7901067612641475,4
1230.0,4.0,4,16.0,0.17669718605316304,0.8179214517576824,-4
1235.0,2.0,2,7.0,0.34260254105534454,0.91733151960795,4
1240.0,-5.0,0,0.0,0.30483453847414926,0.9167109009814274,-1
1245.0,-5.0,2,4.0,0.16113257903910433,0.8541585360218658,-1
1250.0,8.0,3,17.0,0.2020203078362388,0.4891482308034175,-4
1255.0,8.0,1,4.0,0.08262282663435767,0.5414695388329926,4
1260.0,5.0,2,9.0,0.15182499631691188,0.8419048372161647,-4
1265.0,-5.0,2,14.0,0.27052794557722515,0.6215296260691198,-4
1270.0,-4.0,0,0.0,0.08730613661222134,0.5658767802673319,4
1275.0,1.0,0,0.0,0.1500272143469787,0.5896990923116444,-1
1280.0,4.0,2,8.0,0.10491968398855865,0.5718896116900772,-4
1285.0,-1.0,3,19.0,0.07607618570294163,0.27308555390006317,-4
1290.0,-1.0,0,0.0,0.17640278963208933,0.557432615909135,4
1295.0,-5.0,2,5.0,0.046970685119076476,0.7997449272231736,-4
1300.0,3.0,1,0.0,0.09031151894997115,0.7849447251458568,4
1305.0,-3.0,1,4.0,0.27552993995087743,0.914178197650687,-3
1310.0,-3.0,2,0.0,0.1362864572722317,0.7803865566034272,4
1315.0,3.0,1,5.0,0.22190911328238372,0.6052150094815284,-4
1320.0,3.0,0,0.0,0.22273239600073258,0.3320319448954882,4
1325.0,4.0,1,3.0,0.12894715287674,0.60118618978287,-1
1330.0,-13.0,2,13.0,0.2164997493346384,0.5925260765532191,-4
1335.0,-13.0,0,0.0,0.23658848767571097,0.5488885461380988,4
1340.0,1.0,1,5.0,0.12380743386375877,0.5478676283269264,-4
1345.0,-3.0,1,10.0,0.2335775802272899,0.5655163894539026,-4
1350.0,-3.0,1,15.0,0.08664718229850382,0.5341124733883248,-4
1355.0,5.0,2,1.0,0.1621980911758238,0.25599877013889466,4
1360.0,-14.0,1,6.0,0.24218419769925076,0.6220096379857881,-2
1365.0,3.0,1,11.0,0.24796438802056225,0.5867001328012384,-1
1370.0,-7.0,2,18.0,0.2155057232399454,0.5851579422938912,-1
1375.0,7.0,2,28.0,0.06305853056992214,0.25850513045889506,-1
1380.0,7.0,1,3.0,0.09698833739513839,0.5505629126997463,4
1385.0,-8.0,1,8.0,0.26326336379938936,0.6275411045659397,-4
1390.0,-8.0,2,5.0,0.437865354047297,0.9318457336054784,4
1395.0,-3.0,2,2.0,0.29855375729214295,0.9181531233511522,4
1400.0,-3.0,3,15.0,0.36511225755644744,0.9322300920617081,-4
1405.0,-3.0,2,6.0,0.19140849567263776,0.8685540700138015,4
1410.0,5.0,5,23.0,0.13165373115740478,0.578830991195426,-4
1415.0,7.0,3,19.0,0.23597018036867962,0.8800755658253224,3
1420.0,-8.0,0,0.0,0.41470854350667674,0.8861551570637048,-1
1425.0,8.0,1,3.0,0.15230507230505105,0.7395147935422584,-4
1430.0,-3.0,2,13.0,0.09896344191260588,0.5047102087498201,-2
1435.0,-3.0,2,1.0,0.16650420126737567,0.56867149811535,4
1440.0,-16.0,3,7.0,0.3423722485932565,0.9132167099422804,-4
1445.0,-16.0,1,2.0,0.20541973023939777,0.8596254586835455,4
1450.0,0.0,3,12.0,0.28406593003044645,0.8713515718788553,-4
1455.0,0.0,1,0.0,0.34864137475526746,0.9208774948363408,4
1460.0,7.0,2,5.0,0.16078709736342353,0.8489720612880334,-4
1465.0,7.0,2,5.0,0.3099061101946157,0.8898190566443114,1
1470.0,-15.0,3,19.0,0.21366421305666533,0.5393059423082921,-4
1475.0,7.0,2,20.0,0.19234545807809264,0.30535633259032846,1
1480.0,1.0,1,4.0,0.19168173859829854,0.3169684163739542,-3
1485.0,6.0,1,9.0,0.035091300984827455,0.2544697058493657,-1
1490.0,-3.0,3,21.0,0.07031085219512134,0.2817387021017445,-2
1495.0,-3.0,1,1.0,0.16482450776132684,0.5392723080267439,4
1500.0,-16.0,1,6.0,0.1840226598729015,0.5739644016056906,-4
1505.0,-16.0,2,6.0,0.12197855991018129,0.6064414382204125,1
1510.0,8.0,5,21.0,0.10609867425169144,0.8283532286875973,-4
1515.0,-1.0,5,38.0,0.31454151366494687,0.6056079233575983,-4
1520.0,1.0,3,22.0,0.313880194708129,0.6251778285499546,4
1525.0,6.0,3,3.0,0.2712909716747379,0.5979411498781309,-4
1530.0,6.0,3,9.0,0.25856572923026017,0.598596755697782,-4
1535.0,-2.0,8,37.0,0.2118152952194417,0.818594161927166,-4
1540.0,-6.0,8,51.0,0.2280549326695167,0.7909230994560754,-2
1545.0,9.0,3,16.0,0.24804060591373325,0.6173661860864358,2
1550.0,8.0,2,11.0,0.27976819812415027,0.575525652002118,-2
1555.0,8.0,2,3.0,0.09343977042394382,0.5687511750627855,4
1560.0,-8.0,5,19.0,0.27255654882550945,0.8774900425741412,-4
1565.0,-5.0,4,39.0,0.19964298960563318,0.8688729410561368,-4
1570.0,-5.0,2,7.0,0.4544891945800756,0.9146811068132483,4
1575.0,-8.0,2,2.0,0.2616219065361761,0.8737227891422725,4
1580.0,8.0,4,12.0,0.16242858866676815,0.7944906153012443,-4
1585.0,-8.0,4,32.0,0.311573570989004,0.8007050752626678,-3
1590.0,-8.0,2,7.0,0.3727642880282218,0.6120251700611312,4
1595.0,-9.0,5,19.0,0.31574298822232094,0.8697331303478663,-4
1600.0,3.0,4,19.0,0.26459253589629134,0.8882620036995577,2
1605.0,-3.0,4,8.0,0.3758766029985701,0.9403648671104844,-4
1610.0,-3.0,3,4.0,0.3146265100959431,0.9113506440278054,4
1615.0,2.0,5,23.0,0.2543824854077474,0.8384594234764032,-4
1620.0,2.0,4,16.0,0.3598073432374377,0.9316921013022743,3
1625.0,0.0,5,9.0,0.2380248428016602,0.8865887753428056,4
1630.0,-6.0,5,23.0,0.2796419733304952,0.8725720904999907,-4
1635.0,5.0,6,49.0,0.15180387745087187,0.5175268395327625,-3
1640.0,5.0,3,6.0,0.3804992020521511,0.8715756577555142,4
1645.0,-12.0,2,16.0,0.3740309818280791,0.8579597692152124,-4
1650.0,8.0,4,27.0,0.2693306710351533,0.851500699513944,-4
1655.0,2.0,2,17.0,0.13180647216966726,0.5516942413025907,4
1660.0,8.0,1,6.0,0.05252707508559364,0.2456897315471864,-2
1665.0,8.0,2,3.0,0.23911074168720223,0.610723543189592,4
1670.0,-8.0,1,8.0,0.24043500157938608,0.6204728949402349,-4
1675.0,-8.0,1,0.0,0.14473858738384096,0.7793824004961042,4
1680.0,1.0,2,3.0,0.25834968652991663,0.6137748165371288,-1
1685.0,3.0,0,0.0,0.270411734059648,0.6399437565647498,4
1690.0,0.0,2,4.0,0.1049956739177451,0.5692441013605151,-4
1695.0,-6.0,2,12.0,0.20880631599757632,0.6018173873309547,-4
1700.0,-4.0,3,24.0,0.22235407859196427,0.5588647886678381,-3
1705.0,-4.0,3,4.0,0.20819644745379026,0.8479364703610361,4
1710.0,-10.0,0,0.0,0.05585828099336407,0.7690172366870895,4
1715.0,5.0,5,13.0,0.18663696522502873,0.5843615371061288,-4
1720.0,-1.0,5,33.0,0.2511667625860939,0.5858808487722202,-1
1725.0,-1.0,0,0.0,0.19647233085105661,0.8845482781635717,4
1730.0,1.0,1,4.0,0.0668770611078755,0.525439093512386,-4
1735.0,8.0,3,14.0,0.2031699215992913,0.32114540265083596,-4
1740.0,8.0,1,0.0,0.20041413526443339,0.61262133154293,4
1745.0,-13.0,1,0.0,0.27054448177148777,0.5455438900628606,-1
1750.0,1.0,1,0.0,0.20747807829391046,0.5708664977929582,-1
1755.0,-2.0,2,6.0,0.16788057291226777,0.568200047963443,-1
1760.0,1.0,3,21.0,0.10620817153656012,0.27220969095958697,-4
1765.0,10.0,1,10.0,0.1376369934876018,0.3046996693053183,4
1770.0,6.0,2,8.0,0.13325006991003868,0.3222980079717209,-4
1775.0,-11.0,3,19.0,0.10309439037116747,0.5458788235953148,-4
1780.0,-2.0,3,34.0,0.0030371204942486094,0.5233691930575095,-2
1785.0,1.0,3,49.0,0.10645887672070521,0.2650850131062158,-1
1790.0,1.0,0,0.0,0.11070072270774803,0.5695238433875004,4
1795.0,-5.0,0,0.0,0.11571919095419603,0.28959768851381584,-1
1800.0,0.0,0,0.0,0.17099911647872812,0.5932714578027897,-1
1805.0,-7.0,0,0.0,0.09933553527033778,0.5686255758601901,-1
1810.0,-7.0,0,0.0,0.21065189411312715,0.32843823683671364,-1
1815.0,7.0,2,7.0,0.19532571140773183,0.5934722522963533,-4
1820.0,-8.0,4,22.0,0.36665470135529055,0.9144357512597745,-4
1825.0,-8.0,0,0.0,0.21525546718684704,0.8604478605546402,4
1830.0,-1.0,4,9.0,0.05589169677635438,0.7830767067818105,-1
1835.0,10.0,1,1.0,0.1697306589802411,0.5245606599846552,4
1840.0,-8.0,2,11.0,0.07341966280902991,0.59317738371628,-4
1845.0,-8.0,3,4.0,0.24980586766610063,0.8617066685371265,4
1850.0,-4.0,2,6.0,0.259596241355816,0.8749138233941423,1
1855.0,6.0,2,3.0,0.35120102074301063,0.6415516601489483,-4
1860.0,6.0,1,0.0,0.30168503908342037,0.9138210891151739,4
1865.0,-9.0,1,4.0,0.1758751580159242,0.8338675002597956,-4
1870.0,4.0,3,14.0,0.32441424382743017,0.934532917853907,-4
1875.0,4.0,2,4.0,0.22445715942757472,0.8876287175431838,4
1880.0,-6.0,3,13.0,0.385613090335354,0.9375536447057417,-4
1885.0,0.0,3,27.0,0.4571816079005272,0.9513878189369508,-4
1890.0,-5.0,2,4.0,0.19252581371377547,0.816510948150324,4
1895.0,5.0,3,7.0,0.3053499381107504,0.9045243106362385,-4
1900.0,5.0,4,22.0,0.1715257490903314,0.5256512771719684,-4
1905.0,5.0,3,8.0,0.3197092346163571,0.917894098306747,4
1910.0,-11.0,4,9.0,0.30172823197775284,0.8629272800793368,1
1915.0,2.0,2,11.0,0.401007224906667,0.9488339769576125,-2
1920.0,2.0,2,5.0,0.16350660739965314,0.7618115064136054,4
1925.0,2.0,5,28.0,0.23121207016271983,0.5957590212636601,-4
1930.0,2.0,2,8.0,0.09637111994988092,0.5719385439893702,4
1935.0,2.0,3,21.0,0.09978754318360185,0.5535554302026945,-4
1940.0,5.0,4,37.0,0.3078989407999788,0.5988718691176409,-4
1945.0,-8.0,4,57.0,0.3385947838478858,0.5978964939613164,-4
1950.0,2.0,4,77.0,0.30813212405056695,0.8792382509335994,-4
1955.0,2.0,4,41.0,0.26970648920465995,0.8663330711952852,4
