step_time,reward,total_stopped,total_wait_time,fuel_consumption,noise_emission
915.0,-1.3333333333333333,6,16.0,-0.2653240596762599,0.6237132310042292
920.0,0.8333333333333334,1,10.0,-0.10990066820816827,-0.19697465523301538
925.0,1.3333333333333333,2,3.0,-0.2143904641490198,0.43884287392214977
930.0,-3.3333333333333335,2,11.0,0.032993126527700596,1.278556809541002
935.0,-3.5,3,11.0,-0.19796620731743744,0.3572059475738487
940.0,0.8333333333333334,4,18.0,-0.17574194136607896,0.07722778536919789
945.0,-0.16666666666666666,4,16.0,-0.033350118814034754,0.7224065617405218
950.0,0.8333333333333334,1,6.0,-0.08831786448637174,0.5391615557613162
955.0,0.3333333333333333,3,11.0,-0.12923681104823817,0.3187708389433455
960.0,-2.6666666666666665,2,13.0,0.08289892157371354,1.28568062669974
965.0,-1.3333333333333333,0,0.0,-0.0795509528143408,0.4843768395661896
970.0,0.6666666666666666,3,6.0,-0.012289078993809224,1.2679062940244639
975.0,2.3333333333333335,3,10.0,0.04190813867882446,0.7095259463157534
980.0,0.6666666666666666,2,8.0,-0.1657322522462729,0.3396395289129803
985.0,2.5,2,12.0,-0.05802475518114421,0.0699835481031756
990.0,6.5,2,17.0,-0.1615509276138343,0.9412154871151222
995.0,-1.5,4,23.0,-0.1983990326710683,0.9425746427940609
1000.0,-3.1666666666666665,2,30.0,-0.1870087178602848,-0.2304874218219896
1005.0,1.8333333333333333,0,0.0,-0.1827612113171124,-0.16071539687268757
1010.0,1.3333333333333333,1,0.0,-0.1640156719441003,0.9020939293581304
1015.0,-0.8333333333333334,0,0.0,-0.17360609968519608,0.3976846637893073
1020.0,-1.5,0,0.0,-0.29570609125818936,0.04029222422183161
1025.0,-0.6666666666666666,1,4.0,-0.2615699188875544,-0.18469106103878402
1030.0,-1.5,1,2.0,-0.24620922210627408,-0.14150485549034736
1035.0,1.6666666666666667,2,2.0,-0.17576019411387772,0.0511405466157977
1040.0,0.0,2,9.0,0.04947811820915701,0.20571275645739528
1045.0,-3.0,1,7.0,-0.07023050573074226,0.39557247580606075
1050.0,-0.3333333333333333,4,9.0,-0.12466866062362472,0.11425228107185016
1055.0,1.8333333333333333,0,0.0,-0.07315771150335382,-0.20878119423135533
1060.0,2.1666666666666665,2,6.0,-0.04073856173374374,1.003770647103175
1065.0,1.1666666666666667,1,1.0,-0.24226947720676878,0.37476516930694104
1070.0,-2.8333333333333335,4,12.0,-0.12053269668420728,0.6681146197354393
1075.0,-2.8333333333333335,4,17.0,-0.05754396466447457,0.9434593305882121
1080.0,0.6666666666666666,3,15.0,-0.1672828062763382,0.31727077986508684
1085.0,0.0,3,13.0,-0.06895967586070835,0.12724515665020775
1090.0,0.0,1,1.0,-0.22151919026207006,0.021075148379723296
1095.0,0.8333333333333334,1,4.0,-0.1273535117926188,0.7529874096067857
1100.0,2.5,1,1.0,-0.10994651950471805,1.185380665974944
1105.0,1.8333333333333333,4,11.0,0.040357964005548745,0.9689246379973043
1110.0,-0.5,3,18.0,0.04118908768613224,1.2563942904825216
1115.0,3.8333333333333335,1,6.0,-0.22720601968686488,0.34814471086495413
1120.0,6.666666666666667,2,4.0,-0.16910598310754227,-0.45704824940410277
1125.0,2.6666666666666665,0,0.0,-0.1662462704450385,0.4639193988270659
1130.0,3.8333333333333335,2,2.0,-0.038668095794782247,0.21351541395639462
1135.0,1.0,1,1.0,-0.13781488394018854,-0.36968335878772507
1140.0,2.5,2,2.0,-0.18451292006996198,0.12342383298696222
1145.0,0.3333333333333333,2,12.0,-0.13530836454971512,0.6722097667861949
1150.0,-3.3333333333333335,3,14.0,-0.07716389609371116,0.5828060879103696
1155.0,-3.1666666666666665,3,14.0,-0.2509202032255792,0.002617529064719931
1160.0,3.8333333333333335,3,19.0,-0.33518417323806926,-0.2677466013543743
1165.0,4.166666666666667,2,24.0,-0.06094827948612444,0.3538238241697673
1170.0,-1.8333333333333333,1,1.0,0.06969634710085544,0.7847921259038041
1175.0,0.0,4,11.0,-0.14069096181231397,0.3177943006048256
1180.0,2.5,2,11.0,-0.2544780809987968,-0.10033052264333242
1185.0,-0.3333333333333333,0,0.0,-0.04432842738424875,0.9885059042967043
1190.0,-0.3333333333333333,3,7.0,-0.022882826622517713,0.9647662616021426
1195.0,1.5,3,19.0,-0.16167085035436368,0.5262198213769864
1200.0,-0.3333333333333333,2,5.0,-0.09036258110601747,0.7295636149546381
1205.0,3.3333333333333335,4,15.0,0.06278560662363694,0.45126952796940717
1210.0,4.166666666666667,3,24.0,-0.06458616274655311,0.9357685191720211
1215.0,0.0,2,31.0,-0.022262708800998846,0.6989113026169924
1220.0,-2.6666666666666665,5,46.0,-0.01823404114975982,1.1791119141714341
1225.0,-1.8333333333333333,1,2.0,-0.029575648507942087,1.328199440386259
1230.0,3.1666666666666665,4,15.0,-0.3006065448270589,0.5487745325521892
1235.0,2.8333333333333335,3,10.0,0.050053259207773995,1.012752203961083
1240.0,-0.6666666666666666,0,0.0,0.01823028976577413,0.4713927635123413
1245.0,4.333333333333333,1,1.0,-0.2944370468598959,0.04097674853814693
1250.0,4.5,3,8.0,-0.1312388839602296,0.6605803693824058
1255.0,-2.6666666666666665,3,14.0,-0.221144237235356,1.1696063043057734
1260.0,-0.8333333333333334,4,6.0,-0.09690984308327324,0.887314836175889
1265.0,-0.16666666666666666,3,17.0,0.3133072807208147,0.7775013316977767
1270.0,3.6666666666666665,2,12.0,-0.20615870745773343,0.52493586750009
1275.0,3.3333333333333335,3,10.0,0.0023264743660111956,1.2440146357510102
1280.0,-0.8333333333333334,3,9.0,0.03623956179849729,1.2542379374441257
1285.0,-3.5,2,18.0,-0.13717650674030005,0.8555447814373922
1290.0,-1.6666666666666667,5,23.0,-0.018153688464151628,0.6168517829539424
1295.0,0.5,5,41.0,0.14989926948870347,0.9967298189828758
1300.0,0.6666666666666666,3,44.0,-0.0066924223646219055,0.6960877864378349
1305.0,4.833333333333333,5,57.0,-0.22776978691212288,0.8261653390212313
1310.0,2.6666666666666665,4,65.0,0.08162782474529666,0.9558296078924289
1315.0,-1.6666666666666667,3,8.0,-0.13084021146888913,0.6861689712618736
1320.0,1.5,3,12.0,-0.1413404988105881,0.13516148003775086
1325.0,2.8333333333333335,2,10.0,-0.09034925693712122,0.6942740587416808
1330.0,1.6666666666666667,5,7.0,-0.18582424751792154,0.07253487439757941
1335.0,1.8333333333333333,4,22.0,0.02790957134040585,0.4557310158505149
1340.0,0.0,1,7.0,-0.1293647987156945,0.05489665687624161
1345.0,1.0,4,8.0,-0.07709158764736473,0.39242837688272897
1350.0,1.5,2,8.0,0.004243457138275928,0.45475421127946775
1355.0,0.3333333333333333,2,7.0,-0.06271782375134012,0.639143239332636
1360.0,1.8333333333333333,1,0.0,-0.1492076501020068,-0.21637392836339078
1365.0,3.0,1,2.0,-0.021388490190395536,1.0043560649510739
1370.0,0.5,0,0.0,-0.20033510413849226,0.4835539610090831
1375.0,-0.16666666666666666,4,11.0,-0.11374592663905607,0.14714408169439952
1380.0,-0.16666666666666666,1,6.0,-0.11441190230223233,-0.4144660987792279
1385.0,2.5,1,0.0,-0.08896577333866762,0.41528709497137994
1390.0,-0.8333333333333334,2,2.0,0.0706655391044386,1.0432930387800172
1395.0,-2.8333333333333335,4,16.0,-0.03068194850157474,0.4223968308122127
1400.0,-0.5,3,9.0,-0.0727921975873974,0.43578397960622917
1405.0,6.166666666666667,2,8.0,-0.28810521581513693,0.020864577997665057
1410.0,5.0,1,5.0,-0.1372986212829609,-0.09816751947670091
1415.0,0.5,2,7.0,-0.10254242104294072,0.08817526124984712
1420.0,1.3333333333333333,3,5.0,-0.02251888505545306,0.44724021750066484
1425.0,2.0,1,2.0,-0.007572719040843751,0.724400984732627
1430.0,0.16666666666666666,3,11.0,-0.10618380147539727,0.9426406182641446
1435.0,-2.5,4,10.0,0.04166317775856308,1.2041037887520105
1440.0,-0.3333333333333333,5,15.0,-0.1071901339193144,0.022016907700794987
1445.0,2.1666666666666665,2,8.0,-0.11516999123837174,1.024921855536189
1450.0,3.6666666666666665,2,6.0,-0.12970160817961165,0.656184712740516
1455.0,-0.16666666666666666,1,5.0,-0.16067478260023776,-0.0917177110893079
1460.0,-0.6666666666666666,1,2.0,-0.07617503236347897,0.08365447359035355
1465.0,-1.3333333333333333,2,11.0,-0.058274713106427456,1.0384685602404298
1470.0,-2.6666666666666665,5,13.0,-0.12364850451609752,0.8160465976035483
1475.0,1.3333333333333333,5,23.0,0.07755479005099725,0.6354428457507926
1480.0,3.3333333333333335,1,4.0,0.09524103061413744,0.23530871709669232
1485.0,5.0,2,3.0,-0.2849255341065575,0.08730679283171383
1490.0,2.5,3,14.0,-0.05282772006794682,0.21702029346200996
1495.0,-3.8333333333333335,2,6.0,0.13740712734300226,1.0399860713080555
1500.0,3.1666666666666665,1,3.0,0.0830576153573804,0.2276033082802549
1505.0,4.0,0,0.0,-0.12098994865472351,0.04668940419544074
1510.0,1.1666666666666667,1,3.0,-0.16777799159984183,0.4138974958597118
1515.0,-0.16666666666666666,2,11.0,0.06325040114133709,0.9790533625762903
1520.0,-0.8333333333333334,3,7.0,-0.26537345634773885,0.1129724727946444
1525.0,1.6666666666666667,3,11.0,0.00028878228865496236,0.4278229294035928
1530.0,3.0,1,0.0,-0.013606648275787156,0.504357095686784
1535.0,0.3333333333333333,2,8.0,0.030047462534467904,0.7347978842128955
1540.0,1.8333333333333333,3,12.0,-0.12285107716287882,0.39215499741809245
1545.0,0.0,3,3.0,-0.039375476792146674,0.34318813759308403
1550.0,2.5,3,13.0,0.008887580894367093,0.660004157514485
1555.0,1.3333333333333333,0,0.0,-0.057134131041761696,-0.05346344102837586
1560.0,1.8333333333333333,1,2.0,-0.017131958229262688,-0.06757923631075359
1565.0,-0.16666666666666666,2,4.0,-0.2740549773636488,0.3615382337654471
1570.0,-1.6666666666666667,2,5.0,0.08122878040284238,0.7575656463510932
1575.0,1.1666666666666667,2,1.0,-0.05279209980183015,-0.0895314059751588
1580.0,4.5,1,0.0,-0.06255310692869553,0.3878117153756905
1585.0,1.1666666666666667,1,0.0,0.033680156562562395,0.09565318520696178
1590.0,4.166666666666667,2,6.0,0.1435086861009905,0.502356180097899
1595.0,3.5,1,2.0,-0.2092399924337467,0.6277559818475291
1600.0,1.1666666666666667,1,7.0,-0.1277227382927344,0.6809794784967587
1605.0,0.6666666666666666,0,0.0,-0.07119613342063308,0.7773737377129369
1610.0,-1.0,4,11.0,0.029656980259062347,0.957958916909075
1615.0,-0.8333333333333334,4,13.0,-0.13332615659531274,0.5638474490002519
1620.0,3.6666666666666665,3,9.0,-0.0024462045469822793,0.1335647145410959
1625.0,3.6666666666666665,4,28.0,-0.04326224144878285,0.3881401841191156
1630.0,-1.3333333333333333,6,32.0,0.030560521758159168,0.6712028771346152
1635.0,-0.6666666666666666,2,25.0,-0.12907341816345813,0.580338617460841
1640.0,0.6666666666666666,2,6.0,-0.12172676241704401,0.6338063080205173
1645.0,-0.5,4,20.0,-0.07323639103654274,0.8757734014695726
1650.0,0.5,2,10.0,-0.18303021854318094,0.09396687462295122
1655.0,0.8333333333333334,1,10.0,0.09575278422818927,1.0546712210078542
1660.0,-0.16666666666666666,2,3.0,-0.09343858559776164,1.556691889555477
1665.0,-2.3333333333333335,3,10.0,0.04211739948087921,1.2612172103046981
1670.0,-0.16666666666666666,4,11.0,-0.19437520996409915,0.8117782811015146
1675.0,3.1666666666666665,3,13.0,0.07532459993662603,0.6777237705966775
1680.0,-1.6666666666666667,1,4.0,-0.019803501642600724,1.5193136541018357
1685.0,2.5,3,5.0,-0.2765451878221697,0.7669458490923909
1690.0,2.5,4,22.0,-0.010673945276881404,0.6353518797626261
1695.0,-3.0,3,21.0,-0.09946635018736236,0.40153214908499135
1700.0,2.6666666666666665,2,6.0,-0.045545658772263485,0.6878935733124452
1705.0,7.833333333333333,1,1.0,-0.24840223042489887,0.48354366232263646
1710.0,3.8333333333333335,1,1.0,-0.15933277567227158,-0.40835415513453466
1715.0,1.8333333333333333,0,0.0,-0.13179110535324673,0.06108500825757049
1720.0,-1.0,2,8.0,0.11353108216206312,0.7570070129486873
1725.0,-0.3333333333333333,3,20.0,-0.1979732460226098,0.037337854265599046
1730.0,3.1666666666666665,3,16.0,-0.26555602602644135,-0.22576138784264896
1735.0,1.0,1,18.0,-0.21042017665514587,0.36178132636352833
1740.0,1.0,0,0.0,-0.24463973975579958,0.08257583496293613
1745.0,0.5,1,4.0,-0.1744977989550951,0.31630358802823993
1750.0,2.1666666666666665,2,4.0,-0.16105741313252242,0.6267956649419769
1755.0,1.5,2,14.0,-0.13594249378848616,0.3424915408414656
1760.0,2.0,2,11.0,-0.24859001098840236,0.0035112765731022955
1765.0,0.3333333333333333,4,25.0,-0.19134896973174018,0.3597595039513508
1770.0,-0.6666666666666666,4,30.0,-0.029019881497010985,0.7037701919223602
1775.0,0.3333333333333333,3,29.0,-0.204907957684782,0.5336867119640927
1780.0,4.5,1,30.0,-0.21181558822170687,-0.4685053423651132
1785.0,3.1666666666666665,2,7.0,-0.04832951755902675,0.7853295007508247
1790.0,-2.5,2,9.0,0.0856266844905311,1.5726031132634608
1795.0,-0.6666666666666666,2,5.0,0.09123319207682719,1.0599845124010934
1800.0,0.6666666666666666,4,13.0,-0.043778092201608165,0.7202434675431465
1805.0,3.0,5,23.0,-0.01816404090436924,0.38710448321234175
1810.0,1.0,2,6.0,0.2140305872583538,1.9570355240882202
1815.0,0.3333333333333333,2,8.0,0.1610889008866314,1.7700995909629618
1820.0,-0.3333333333333333,7,29.0,-0.09157870494252739,1.4143288388609423
1825.0,2.6666666666666665,4,20.0,-0.0885687384453879,1.1834923197386469
1830.0,6.0,4,13.0,0.004669900957877473,0.4520859357642749
1835.0,2.0,3,17.0,0.18019695597796276,1.093484265912295
1840.0,1.0,2,4.0,0.12047939267693497,0.7075987353722586
1845.0,6.833333333333333,2,6.0,0.05110882408719282,0.9543703671587895
1850.0,0.3333333333333333,4,12.0,0.014798143057943185,1.824918178704359
1855.0,-4.0,5,24.0,0.3376740495695533,1.6631546611233097
1860.0,0.16666666666666666,3,22.0,0.02156517326134091,1.1597822660284498
1865.0,-2.0,5,29.0,0.05391510677544192,1.5005548106852689
1870.0,3.3333333333333335,8,47.0,0.025937131036829063,1.4607306684424515
1875.0,-0.5,7,46.0,0.21740203429154792,1.338774587043493
1880.0,3.1666666666666665,4,39.0,0.16589516136737886,1.7470199198794978
1885.0,2.8333333333333335,6,47.0,0.018391955280056674,1.464748658428416
