step_time,reward,total_stopped,total_wait_time,fuel_consumption,noise_emission
545.0,-13,1,13.0,0.06964157457772427,0.8047617134718437
550.0,-2,1,18.0,0.043096209975440905,0.43967473166778953
555.0,3,2,27.0,-0.02507452380081921,0.36291747252700507
560.0,-11,4,40.0,0.05277411308364237,0.44347130094437615
565.0,9,0,0.0,0.0795417927172051,0.27742389271153955
570.0,1,0,0.0,-0.010623351415632077,0.25011324031088844
575.0,3,1,2.0,0.049256857015823066,0.5263150479521086
580.0,3,1,2.0,0.31929211602550156,0.5228715994479253
585.0,-6,2,11.0,0.07414299798753222,0.5343393966070563
590.0,-8,2,9.0,0.1967661758375141,0.562876236675589
595.0,13,1,14.0,0.024132196565025674,0.22808959598801828
600.0,-2,0,0.0,0.09958760378960493,0.7664582358310839
605.0,-20,2,3.0,0.12880986779208864,0.9769541986710018
610.0,14,1,4.0,0.019263429763861827,0.5001087613761874
615.0,4,1,2.0,0.08203639904925714,0.3082804382900374
620.0,6,0,0.0,-0.09205705046013386,0.11994326255455473
625.0,-6,2,5.0,0.01178931520599109,0.5169046157983708
630.0,-2,0,0.0,0.10489889205434888,0.8280556540963496
635.0,6,2,5.0,0.04263803247707313,0.7490697421137651
640.0,6,2,1.0,0.032894791934949395,1.0301627269643103
645.0,-4,2,6.0,0.19893366323687478,0.8313700966742497
650.0,9,0,0.0,-0.005231557795999112,0.7473530335977818
655.0,1,3,3.0,0.12405961423875984,0.7430892945021701
660.0,24,1,1.0,0.06935869401151679,0.27645657174259464
665.0,-5,1,1.0,-0.018450770091565254,0.4765963954759727
670.0,-3,0,0.0,0.05070575561514849,0.24519316278596479
675.0,11,0,0.0,-0.015619841102903004,0.25849735885768965
680.0,0,0,0.0,0.02301701806297065,0.28494318087854487
685.0,1,0,0.0,-0.06856569706891168,0.1440449768906256
690.0,-21,2,2.0,0.18987516010218763,1.381946442066063
695.0,1,1,7.0,0.11278898225015487,0.8014630139640199
700.0,11,2,13.0,-0.030014453944793653,0.4057511100440349
705.0,-2,3,26.0,-0.058181558321241125,0.4235917650325558
710.0,-13,4,41.0,0.006074240988497227,0.7008063205921844
715.0,-17,3,56.0,0.20016393384497605,1.1118206801843822
720.0,16,0,0.0,0.07582584832015452,0.5702034168343687
725.0,11,0,0.0,0.012009792831890388,0.19007038965238127
730.0,-11,2,4.0,0.04068805465867856,0.7302547481038801
735.0,-5,2,11.0,0.2435074267288211,0.812142252058864
740.0,-2,2,21.0,0.2547778650779849,1.0468669689312171
745.0,15,1,0.0,0.12307736362739011,0.7413916437485224
750.0,4,3,7.0,0.09238198727241143,0.7163788280317178
755.0,3,1,5.0,0.04750717037445408,0.35813101005494424
760.0,-16,3,18.0,0.22728583701281763,1.0471447209727396
765.0,16,3,18.0,0.19102706022063087,0.5172286299168825
770.0,6,2,1.0,0.08135069050383653,0.2987406619780012
775.0,3,2,8.0,0.011651158976176766,0.43682480467125334
780.0,5,1,3.0,0.05343979894272085,-0.04675204005985667
785.0,-1,1,8.0,0.014609275559136832,0.21314703896548504
790.0,-1,2,13.0,0.06904143679887317,0.23635901149703525
795.0,-6,1,0.0,0.2078884761841391,0.31270124408883215
800.0,5,2,2.0,0.053288025423049785,0.25075981984475315
805.0,2,3,10.0,-0.0903094579761103,-0.10074016884621106
810.0,-2,1,3.0,0.06570264656945723,0.541298571106678
815.0,2,1,0.0,0.14452834510081014,0.3003214232955481
820.0,-10,0,0.0,0.2586344610546687,0.8994765146952859
825.0,3,1,0.0,-0.0903094579761103,0.6715458285758986
830.0,-5,0,0.0,0.10316277125165241,0.531580391701683
835.0,2,2,5.0,0.06279806583329536,0.5149595646305454
840.0,-20,2,10.0,0.2674196263102774,0.5601172860824424
845.0,-5,1,15.0,0.275634425913895,0.8804284450793871
850.0,6,2,24.0,0.01443204903594206,0.9838560309539786
855.0,-1,3,4.0,0.11704493439707171,1.0556539067345678
860.0,8,2,4.0,0.08279018623725831,0.5723473293424541
865.0,7,4,19.0,-0.0537643701979756,0.38547048741912926
870.0,1,2,3.0,-0.007105195435236342,0.25894913104579564
875.0,-10,1,7.0,0.22943980485171533,0.6057927692356164
880.0,-5,1,2.0,0.21868937220707085,0.8610079405054012
885.0,-2,3,11.0,0.18209642379090124,0.8273312217609616
890.0,2,0,0.0,0.1471885338992021,0.5368609075172274
895.0,-3,1,5.0,0.005523143366503433,0.24644886944187427
900.0,-4,1,10.0,0.010609448336601476,0.2293722863380804
905.0,-10,1,15.0,0.16573824711275648,0.540644350590452
910.0,-1,1,20.0,0.04985790363683,0.23725285326470041
915.0,-13,2,26.0,0.1577741091075585,0.5758743511621578
920.0,10,0,0.0,0.2394623692175595,0.607246606574269
925.0,10,1,1.0,0.024851473431724266,0.5151644832767971
930.0,-8,1,6.0,0.07921481965446138,0.514508906151347
935.0,-5,1,0.0,0.04543448808592196,0.7145447879902737
940.0,-4,0,0.0,0.12080187695796543,0.30272355920771665
945.0,4,0,0.0,0.0644490175399641,0.29413284168332
950.0,7,0,0.0,0.05219821884070598,-0.0035796117478151153
955.0,-15,0,0.0,0.17438492423308696,0.30597894901394995
960.0,-7,0,0.0,0.06612903301172544,0.5593571438424919
965.0,-8,0,0.0,0.14053432820441916,0.868415168394517
970.0,19,1,0.0,0.03630989919680891,0.2309406299679171
975.0,-1,0,0.0,0.045693154195762135,0.45428128500947984
980.0,-1,2,9.0,-0.049667330728720774,0.7146000454950683
985.0,3,2,3.0,-0.029328013956775686,0.491433474253606
990.0,16,1,0.0,-0.005869078712236832,0.2252450413877714
995.0,-9,0,0.0,0.03093295334781076,0.2303521753239313
1000.0,-3,0,0.0,0.1350704564130083,0.3176406597582189
1005.0,0,0,0.0,0.04675590110526441,0.5364751723804906
1010.0,11,0,0.0,0.016894945224845328,0.5121824776239219
1015.0,-13,0,0.0,0.14722775906847158,0.5115453434217803
1020.0,-12,2,3.0,0.07368938533054123,0.6897475584382654
1025.0,7,1,0.0,0.20572984276884826,0.8194432127016169
1030.0,5,1,5.0,0.15747761912137453,0.9867443267257798
1035.0,-4,2,6.0,0.09279076925826862,1.0267955925683583
1040.0,3,3,19.0,0.17503529598246917,0.8015659153720069
1045.0,-4,1,8.0,0.07245412966436783,0.4965854280779829
1050.0,-1,2,18.0,-0.027579048868857713,0.3809597733507265
1055.0,21,1,3.0,-0.025965254576081256,-0.031021760699062484
1060.0,0,0,0.0,0.07612158828048181,0.5561120707307141
1065.0,0,0,0.0,0.17058436727108453,0.585934153603407
1070.0,6,0,0.0,0.01292874442758907,0.2788179036069301
1075.0,6,0,0.0,-0.013221075231448033,-0.07968866160945372
1080.0,10,0,0.0,-0.016467110394284754,-0.03672102968566031
1085.0,-2,1,0.0,0.1291870175456063,0.5811918488879184
1090.0,-14,0,0.0,0.24912603976544756,0.8094343377691995
1095.0,-1,3,6.0,0.06758703926821814,0.7552783436666803
1100.0,7,1,0.0,0.15654205755818867,0.5470127533392702
1105.0,-2,0,0.0,0.07156112843704383,0.7993065511988299
1110.0,4,2,3.0,0.008455000322342109,0.9077872612155957
1115.0,10,1,3.0,-0.0004195993355525299,0.5056549175323063
1120.0,6,0,0.0,-0.08696947989385737,0.1979208307462314
1125.0,-3,0,0.0,0.01015958409139782,0.4719914423878279
1130.0,-10,1,4.0,0.14316299797914242,0.8768696522424996
1135.0,6,2,9.0,-0.005782079288062632,0.7259107741546005
1140.0,-4,1,1.0,0.12682167084768295,1.1072573410699735
1145.0,-2,1,6.0,0.15500445295385,1.051734782272693
1150.0,3,1,11.0,0.016169622677918775,0.5300518158612232
1155.0,-5,3,24.0,0.12483844124706163,0.8181621619303601
1160.0,12,0,0.0,0.1573749886486598,0.5659542547773296
1165.0,9,0,0.0,-0.07884837143772999,0.4311628724350517
1170.0,-21,2,7.0,0.0748420545911708,0.5365204038698443
1175.0,13,0,0.0,-0.04938544772598059,0.2533479180166302
1180.0,-7,2,3.0,0.05463678458754068,0.8200771396190254
1185.0,-2,1,1.0,0.150714221195807,0.851694665327795
1190.0,27,0,0.0,-0.025613352572287945,0.35509452349083814
1195.0,-13,2,9.0,0.02509074173296174,0.20268048692882457
1200.0,6,0,0.0,-0.04959416044121616,0.1457019735222924
1205.0,10,0,0.0,-0.005503205035854185,0.2603179037584725
1210.0,6,1,0.0,0.12749511607500058,0.559793770333695
1215.0,-18,2,1.0,0.03145853632822521,1.024478888694244
1220.0,-5,3,10.0,0.11385164755204287,0.8052638339741162
1225.0,21,0,0.0,0.10383045665248877,0.5528719356597182
1230.0,-5,3,6.0,0.1474536871910583,0.5004599475086737
1235.0,-5,0,0.0,0.22498372427909946,0.6099595718252505
1240.0,6,0,0.0,0.01153275789237657,0.5022209973097393
1245.0,-7,0,0.0,0.0530507584001833,0.22643182472994633
1250.0,-7,0,0.0,-0.012957215651211856,0.26327050710698885
1255.0,-10,0,0.0,0.28676660709979984,1.197542670538971
1260.0,4,0,0.0,0.10548281096500198,0.8315151924082106
1265.0,4,2,3.0,0.0986595579911804,0.7613856697202424
1270.0,-9,3,15.0,0.0908056554826909,1.0322792793859294
1275.0,3,2,4.0,0.3360043709258979,1.1123026403154295
1280.0,5,1,0.0,0.27770202927425935,0.8546433229332224
1285.0,-7,3,6.0,0.10187381418730213,1.0567584370823522
1290.0,11,1,2.0,0.06842126660920608,0.747321282037567
1295.0,10,1,0.0,0.023788436154006505,0.474056704241118
1300.0,9,1,5.0,0.07541209660830558,0.5695146417093431
1305.0,7,0,0.0,0.043885275735462574,0.7657975941338369
1310.0,-3,0,0.0,0.14630822362544635,0.8539785812697278
1315.0,-17,1,1.0,0.0992464561987394,1.0241565051712316
1320.0,5,2,9.0,0.08675631552389657,0.98689460909985
1325.0,-6,4,22.0,0.07692013483245143,1.0002295017975202
1330.0,-19,4,37.0,0.16816059300967354,1.3641995775844504
1335.0,10,2,2.0,0.18041173277017802,1.0552910942714944
1340.0,22,0,0.0,0.0004365188289508805,0.4744414062410163
1345.0,-1,2,7.0,-0.07769653884844707,0.466636820104195
1350.0,17,0,0.0,-0.12243735763097947,-0.33920120644970403
1355.0,-2,0,0.0,-0.06505009144226197,-0.32020317159871275
1360.0,-9,1,0.0,0.11772389018638538,0.28963680997256386
1365.0,-3,1,0.0,0.17226427574412445,0.870450735729536
1370.0,2,0,0.0,0.13999275779034975,0.5464814681817785
1375.0,5,2,5.0,0.05955914953375917,0.4672365694683165
1380.0,-17,4,15.0,0.22909764540609,1.023136750299601
1385.0,3,1,4.0,0.13504017435049692,0.8585003089569039
1390.0,4,2,11.0,0.02784408360721894,0.7110909300682499
1395.0,-15,4,24.0,-0.05818155832124113,0.14813674133706076
1400.0,23,0,0.0,-0.12243735763097947,-0.33487863093936426
1405.0,3,1,0.0,-0.06205334559436773,0.19356190695825154
1410.0,-7,0,0.0,-0.0019850148402111856,0.283789352927047
1415.0,0,1,1.0,0.0615604905398498,0.5426006794336042
1420.0,-1,3,11.0,0.15492530995637244,1.1058865850825401
1425.0,24,2,2.0,0.04157213119192187,0.7511028284347329
1430.0,-2,3,10.0,0.0362695355831108,0.37810465481132705
1435.0,17,1,0.0,-0.0013068757740559642,0.20324428885112097
1440.0,-2,0,0.0,0.002607066278113128,-0.07561651480361159
1445.0,-3,0,0.0,-0.04133330186894152,0.2745049147319103
1450.0,2,2,5.0,0.04983634638277648,0.5528921110955578
1455.0,-13,4,22.0,0.1524587326126401,0.28623752023737137
1460.0,18,0,0.0,0.025389716401301044,0.2683220680183422
1465.0,-8,1,1.0,0.12277176425460001,0.8270628147830614
1470.0,-10,1,2.0,0.2101629970317364,0.5929348291084073
1475.0,-11,2,7.0,0.1390763194287463,0.8019712007887225
1480.0,3,0,0.0,0.13270034047560525,0.7653870506288698
1485.0,-2,2,5.0,0.2203073234980968,0.8365010822600252
1490.0,-13,2,14.0,0.3206308864859934,0.9020589482224982
1495.0,18,0,0.0,0.08420443321065874,0.7776218412447643
1500.0,6,2,2.0,0.09492843014788006,0.775128240278795
1505.0,-4,4,15.0,0.14514929829474893,1.133445028825713
1510.0,5,4,17.0,0.13660585986844603,1.0873826767357002
1515.0,-1,2,19.0,0.18901914202878548,1.109651539689595
1520.0,6,1,13.0,0.26407276603968943,1.1414975768938926
1525.0,-11,3,19.0,0.27534824184621703,1.0122661255210417
1530.0,0,3,34.0,0.08180406709915092,1.0979492734180192
1535.0,6,2,11.0,0.09875039716367563,1.0568964745789964
1540.0,0,2,3.0,0.20622010872610924,1.0671468583880777
1545.0,-7,3,18.0,0.16668467005235754,0.9797561791556666
1550.0,13,1,3.0,0.07224671677421406,0.7465629790169508
1555.0,1,2,1.0,0.028775451788854746,0.47609114391104335
1560.0,-4,3,8.0,0.018393821476883298,0.7554573983991086
1565.0,11,2,1.0,0.058614524152091244,0.7479363331719894
1570.0,3,1,6.0,-0.012786943387030108,0.20705504565962057
1575.0,2,1,11.0,-0.042849170434172815,-0.06459006485397542
1580.0,-18,1,16.0,0.19773766951545094,0.30433791036356606
1585.0,1,1,0.0,0.18848390033238405,0.8620701819762822
1590.0,0,0,0.0,0.07867535936270484,0.7942833858954517
1595.0,-4,2,8.0,0.010011553534533528,0.4048005825825923
1600.0,-5,6,26.0,-0.026053658666371958,0.16970968263900008
1605.0,-14,7,53.0,0.15882150201899656,0.7529958457723631
1610.0,0,0,0.0,0.25632524788505356,0.9079285757068056
1615.0,22,0,0.0,-0.12243735763097947,-0.09546747798886873
1620.0,-9,0,0.0,-0.05405596913390366,-0.04532813823615285
1625.0,-5,0,0.0,-0.009944110167662931,-0.011552042299824095
1630.0,-3,0,0.0,0.008445962254582672,0.25569723179394793
1635.0,0,1,1.0,0.11002577289512679,0.5013301786060176
1640.0,-15,2,6.0,0.20117225707333375,0.8508134666276606
1645.0,-4,1,11.0,0.2653038586612512,0.6359666685957174
1650.0,14,1,0.0,-0.04915878145934036,0.32598101462169393
1655.0,-18,2,7.0,0.17762474825567395,0.8089118838440831
1660.0,15,0,0.0,0.16974359621285862,0.31183813946798544
1665.0,15,0,0.0,-0.0018043008434073804,0.5246263970164233
1670.0,3,0,0.0,0.10176437674150084,0.5402337395990919
1675.0,-3,1,2.0,0.10344668355240777,0.5880604127445579
1680.0,9,2,10.0,-0.03420564536597695,0.5145185129519836
1685.0,13,1,3.0,0.03308432725207224,0.5062454521927282
1690.0,6,2,5.0,0.11901648988760649,0.7911946998402446
1695.0,3,3,20.0,0.07738827650209401,0.5625242105350625
1700.0,8,0,0.0,0.15957967510251742,0.30988519629510014
1705.0,1,2,6.0,0.021746588666998905,0.23631797241618535
1710.0,3,1,6.0,-0.012824251007707115,-0.02434488561066528
1715.0,3,0,0.0,-0.06581450705662624,0.15798061641085567
1720.0,8,1,1.0,-0.08476324061900756,-0.08435538234458825
1725.0,-14,2,6.0,0.15489352562517783,0.8149338582231775
1730.0,0,1,11.0,0.13983661720659732,0.8002380091569995
1735.0,5,3,21.0,0.0024569731555844528,0.4408788618918711
1740.0,1,3,32.0,-0.058181558321241125,0.15338114054993535
1745.0,14,1,2.0,-0.08575643955097557,-0.3321841309632984
1750.0,3,0,0.0,-0.007216864502900136,-0.030925198626618258
1755.0,-6,0,0.0,-0.013868228855662804,0.2534299010596568
1760.0,-8,2,3.0,-0.04895257703230311,-0.07569104863953552
1765.0,3,1,2.0,-0.024763997895998,0.21093999640087568
1770.0,-10,0,0.0,0.11614073250979964,0.5252893456183316
1775.0,-9,1,3.0,0.12474248770485429,0.8181403493010879
1780.0,3,2,8.0,-0.058181558321241125,0.3966089311898703
1785.0,-10,3,19.0,2.752880135483554e-05,0.1947167162845776
1790.0,14,0,0.0,-0.012708173385606794,-0.028660481072035886
1795.0,-9,1,0.0,0.10346753207810339,0.8310444176885579
1800.0,3,0,0.0,0.19579981079925085,0.30957724815407
1805.0,14,0,0.0,-0.06248913600102736,0.3776292058866977
1810.0,-4,0,0.0,0.09093431918534658,0.2928498289011099
1815.0,-4,0,0.0,0.13671068392811567,0.8489559659163601
1820.0,14,2,2.0,-0.03845179858266082,0.45783466963904773
1825.0,6,0,0.0,0.1206808255099231,0.27039899973107956
1830.0,7,1,0.0,0.17880553057351234,0.8586087512815188
1835.0,10,2,6.0,-0.019389343624908698,0.5334516150476969
1840.0,-7,3,19.0,0.1441158921655638,0.7904194195912961
1845.0,24,0,0.0,0.020496070898042097,0.1565940580608272
1850.0,8,2,3.0,-0.06275733062949901,0.1664200855581421
1855.0,-12,1,8.0,0.1026145239335905,0.5347932421350884
1860.0,-1,0,0.0,0.04643400927052544,0.5331359219887456
1865.0,-7,3,8.0,0.24256290303043157,0.3167570081888707
1870.0,-2,4,20.0,0.10217255868006012,0.7688233369908793
1875.0,-12,3,25.0,0.3687387077722331,0.8942271944551536
1880.0,-3,0,0.0,0.16730504005992464,0.4968381903402983
1885.0,-13,3,12.0,-0.0775732300761807,0.20644178617567624
1890.0,-7,1,9.0,0.13575456774768785,0.5553766711280854
1895.0,4,1,14.0,0.15093506786844418,0.7829794181462267
1900.0,9,2,7.0,0.10996152224897587,0.5455937425907187
1905.0,-1,1,0.0,0.10072820474226712,0.7873224669286276
1910.0,-10,2,5.0,0.15964705531680895,0.5124074890909068
1915.0,1,2,3.0,0.1441887785619749,1.0138278480212155
1920.0,12,0,0.0,0.08323485613789801,0.4774408432448032
1925.0,-10,3,8.0,0.1258943286143327,0.74980000522363
1930.0,16,0,0.0,0.1894640693097036,0.8756220107791703
1935.0,-3,2,5.0,0.10531903478843163,0.8194013647073708
1940.0,11,0,0.0,0.06631138428635029,0.4673716678899789
1945.0,18,3,7.0,-0.05754024591163539,0.2140774239104747
1950.0,-15,5,23.0,0.06795414208353678,0.4790360952246403
1955.0,1,2,11.0,0.030448772564675423,0.5232768416787142
1960.0,5,1,0.0,0.08429327968364786,-0.005029248829983235
1965.0,-2,2,5.0,0.15642440475404695,0.8448845264025711
1970.0,-4,2,11.0,0.1441092016760063,0.8497617947019401
1975.0,5,2,4.0,0.02388410021484206,0.23063808163687793
1980.0,-2,3,15.0,0.04216372839136415,0.7789929193741038
1985.0,0,3,30.0,0.029293315915853914,1.0141915071134393
1990.0,8,2,1.0,0.1079028616366842,0.8266801448671061
1995.0,-18,4,9.0,0.333002386942586,0.7806226193363963
2000.0,-2,3,11.0,0.21992463451748767,1.1368930237039936
2005.0,-2,2,4.0,0.2897992052237751,1.0826548813127022
2010.0,-11,4,9.0,0.25443868005228193,1.3662778119310124
2015.0,-11,4,25.0,0.11054548343058955,1.0066595898988429
2020.0,11,2,3.0,0.06326068397016764,1.0301896518246376
2025.0,8,1,1.0,0.13737743638927843,0.2928931632085052
2030.0,-14,2,8.0,0.1210691291927614,0.28783371529108964
2035.0,2,2,18.0,0.03287071454703787,-0.023974247456596813
2040.0,3,0,0.0,-0.0003240480065021846,-0.019658035600259374
2045.0,-10,1,0.0,0.010901644551531576,0.2244277133405112
2050.0,-17,1,0.0,0.22420022911266063,0.8556458473714024
2055.0,-9,2,2.0,0.17056835551921148,0.9792358310758933
2060.0,10,0,0.0,0.07497306798217981,0.49705774379693485
2065.0,1,2,6.0,-0.04739215295068634,0.4240299115274509
2070.0,7,2,2.0,0.058310800471624735,0.524122122446789
2075.0,-3,1,0.0,0.20917923720695702,1.1072487193209681
2080.0,-5,0,0.0,0.16550881820248475,0.8593098990192791
2085.0,12,0,0.0,0.019637644404593233,0.22970794320783264
2090.0,-11,2,7.0,-0.01983532578260048,0.48535558970313053
2095.0,2,0,0.0,0.051078597417973375,0.22632963796958144
2100.0,-3,1,2.0,0.06752717792711684,0.2680189153521523
2105.0,-5,2,7.0,0.0409637249925906,0.4946424738720422
2110.0,6,2,3.0,0.02681410826719314,0.5268303134674862
2115.0,18,2,1.0,0.030770308820282772,0.43064276774326515
2120.0,-4,1,3.0,0.08310674791498071,0.25952330088219855
2125.0,-2,1,0.0,0.05246190581720578,0.5112290245216573
2130.0,-1,1,1.0,-0.03558725198328796,0.5184738894872729
2135.0,-2,3,8.0,0.021770576121214864,0.4282997280384796
2140.0,-2,0,0.0,0.03666913679251046,0.4942826065485899
2145.0,-2,1,2.0,0.01762061538469144,0.4514883354164292
2150.0,8,0,0.0,0.12763473958760246,0.3007780885209066
2155.0,13,0,0.0,-0.05566381635869625,-0.3173405208397263
2160.0,-6,1,1.0,-0.03188454551528436,-0.06105512969462071
2165.0,-8,1,6.0,-0.04421839798590742,0.1814209979906817
2170.0,-14,3,14.0,0.15868408867193404,0.7983573217669797
2175.0,-8,2,24.0,0.14825342349134682,1.0902958147646036
2180.0,-10,1,0.0,0.27833100824813717,1.1565601202337334
2185.0,6,1,0.0,0.20420635839620427,0.8755574816143783
2190.0,8,1,1.0,-0.0234330026620762,0.499421196161757
2195.0,3,2,11.0,0.14896929673324685,0.5396975813120743
2200.0,0,1,0.0,0.25199542381455975,1.1515805955882223
2205.0,-3,1,2.0,0.2397957588749425,1.1427124833594482
2210.0,5,2,9.0,0.08398675189699129,0.5330236885748418
2215.0,12,1,0.0,0.06709671845151917,0.690103603085412
2220.0,-3,2,7.0,0.0006670807129678345,0.6981084683456693
2225.0,15,2,11.0,-0.0903094579761103,0.12153215101860343
2230.0,3,1,0.0,-0.040805051254762845,-0.06944861593473756
