step_time,reward,total_stopped,total_wait_time,fuel_consumption,noise_emission,waitingreward
350.0,-3.0,2,13.0,0.2764419863158242,0.6143836780549914,-4
355.0,1.0,3,23.0,0.13322060164177627,0.7251305487218195,-4
360.0,1.0,3,11.0,0.3486107345188631,0.8929570106851483,4
365.0,-11.0,4,26.0,0.3282101517896336,0.9227608599955388,-4
370.0,2.0,3,9.0,0.3242605818880484,0.8972167117234925,4
375.0,9.0,5,13.0,0.21771336309125675,0.8302862742725462,-4
380.0,-1.0,4,33.0,0.2676203878893621,0.6047209570745754,-3
385.0,-1.0,3,8.0,0.3697328687791143,0.8771095882310631,4
390.0,-12.0,3,18.0,0.14915737872904175,0.8064516899013304,-4
395.0,8.0,4,31.0,0.3053447569375961,0.8710840227515454,-4
400.0,-6.0,4,48.0,0.20133589856859266,0.807409890625262,-4
405.0,-5.0,4,40.0,0.15348700281684943,0.5519702381589172,2
410.0,7.0,2,1.0,0.31602574609036777,0.5843388615289004,-1
415.0,7.0,2,5.0,0.11578267332584699,0.2975156029026747,-4
420.0,5.0,5,25.0,0.019502496508863525,0.22923066012366014,-4
425.0,5.0,1,6.0,0.17504480536208156,0.5799336872174448,4
430.0,-11.0,1,11.0,0.27919767890960845,0.6181916403890393,-4
435.0,0.0,1,3.0,0.18607880067212745,0.8965627928262033,4
440.0,-5.0,3,13.0,0.23251523860202547,0.8586850861347565,-4
445.0,-5.0,0,0.0,0.36486991805614366,0.9290955330354922,4
450.0,-5.0,2,3.0,0.23256208692730956,0.8808956949135319,-1
455.0,6.0,1,4.0,0.2825404353092336,0.8176135696036357,1
460.0,-2.0,2,7.0,0.08573893755644948,0.7774927615921334,-4
465.0,0.0,3,20.0,0.1975564532960004,0.2639456089625488,-2
470.0,0.0,1,2.0,0.12715022798616993,0.29483770332124604,4
475.0,-8.0,2,1.0,0.16173484171045815,0.8564559604910755,-1
480.0,-8.0,3,10.0,0.15139848521145963,0.8144893309775845,-4
485.0,-5.0,3,12.0,0.27312962524751766,0.7991170815216077,-2
490.0,-3.0,3,14.0,0.41305880805298095,0.9373843215248555,-4
495.0,-3.0,2,6.0,0.4079155068836911,0.9243402211324387,4
500.0,-4.0,5,15.0,0.11453288018654359,0.8082054763854327,-4
505.0,2.0,5,19.0,0.3897421038460715,0.9037241186856284,-4
510.0,2.0,6,8.0,0.38718173331790323,0.9250673472997014,4
515.0,2.0,5,28.0,0.18227526810977218,0.7835635927321337,-4
520.0,2.0,4,14.0,0.2592956708044696,0.8687615409856103,4
525.0,1.0,3,9.0,0.2093752407236082,0.8786038450203072,4
530.0,2.0,6,24.0,0.411546412356855,0.9252640383659049,-4
535.0,-6.0,7,55.0,0.31799329656737657,0.8541613472775533,-3
540.0,-6.0,2,10.0,0.26909673739495366,0.7454729932035857,4
545.0,9.0,2,10.0,0.1505619691176775,0.7958873665699778,-4
550.0,2.0,3,20.0,0.23620334501942766,0.5980008229263989,-4
555.0,6.0,3,3.0,0.2229605133216105,0.6102632808630456,4
560.0,-6.0,0,0.0,0.25828531077692585,0.9129970083873681,-1
565.0,11.0,2,2.0,0.08282751574000846,0.7819028127323889,-4
570.0,11.0,0,0.0,0.36340008276100555,0.644420992717357,4
575.0,-9.0,2,2.0,0.2284849615830709,0.8575936110175945,-1
580.0,-9.0,1,2.0,0.2040736823638116,0.9129100048169216,1
585.0,1.0,1,7.0,0.16071999390388425,0.7869861409249875,-4
590.0,7.0,1,0.0,0.28494858964340736,0.6181123686827584,4
595.0,-11.0,3,5.0,0.19135287442670787,0.8650554215336856,-4
600.0,-11.0,2,6.0,0.382236256207563,0.9377615530726535,-2
605.0,-4.0,3,5.0,0.05021275453778928,0.7663333405967782,4
610.0,3.0,3,10.0,0.13101532604688976,0.775904482706128,-3
615.0,3.0,3,7.0,0.01761433850867705,0.7542994544990367,3
620.0,5.0,4,22.0,0.182913824147533,0.8129541247906281,-4
625.0,5.0,1,0.0,0.1576201316733296,0.8294623305402838,4
630.0,-11.0,2,1.0,0.3757506791574764,0.9402957270777497,-1
635.0,-6.0,1,6.0,0.22719424736649796,0.8732442860424741,-4
640.0,-6.0,2,4.0,0.09205821267364514,0.5551130394044673,3
645.0,1.0,1,5.0,0.2576766400766461,0.8988005910237659,2
650.0,-2.0,0,0.0,0.18550341573394863,0.5904641884136734,-1
655.0,6.0,3,2.0,0.11074807630832263,0.7982065516405935,-1
660.0,-16.0,2,12.0,0.21678083691874236,0.8577982498317739,-2
665.0,-16.0,2,2.0,0.26487669983569145,0.9276860116945691,4
670.0,2.0,4,11.0,0.2819396259529583,0.7668680984949382,-4
675.0,2.0,2,4.0,0.15267662457650924,0.8569297623197961,4
680.0,2.0,2,9.0,0.2655881611144572,0.808978794081551,-4
685.0,2.0,2,16.0,0.1374653826117486,0.562411291268563,-4
690.0,5.0,3,26.0,0.15520329462070556,0.779227599482431,-4
695.0,-3.0,3,39.0,0.3491972211150954,0.8988444906208577,-4
700.0,-9.0,3,54.0,0.30730667305572845,0.8745659841098714,-4
705.0,4.0,4,74.0,0.45196777093422386,0.9040947939862424,-4
710.0,0.0,4,94.0,0.369330384867171,0.889349071513902,-3
715.0,5.0,5,119.0,0.22992750156883446,0.8486074446250998,-3
720.0,9.0,2,24.0,0.4053865796353301,0.9152025996142467,4
725.0,-5.0,1,0.0,0.3350933600606996,0.9017439330057913,-1
730.0,-5.0,4,11.0,0.28881667885509277,0.6264769164321402,-1
735.0,8.0,5,17.0,0.14102064601784864,0.8320729045361163,-1
740.0,5.0,2,10.0,0.259324019772411,0.8549855764516469,-3
745.0,5.0,3,4.0,0.11025654936324461,0.5686099986999139,4
750.0,1.0,4,22.0,0.134609915094788,0.8288729244950624,-4
755.0,1.0,1,0.0,0.12465913372240568,0.5449556317010038,4
760.0,-2.0,1,4.0,0.24884119857939102,0.8632849972325234,-1
765.0,-3.0,0,0.0,0.1278413947683367,0.6159494330003159,4
770.0,-3.0,2,4.0,0.039619534644259664,0.5306191199018193,-4
775.0,-3.0,0,0.0,0.154620848246804,0.6054544640000925,4
780.0,5.0,0,0.0,0.19150576526903781,0.8438376373861771,-1
785.0,-5.0,1,5.0,0.2010255302898182,0.8753228299008289,-3
790.0,7.0,2,10.0,0.22488727766237332,0.5432554564830875,-1
795.0,-14.0,3,24.0,0.24902414907870138,0.5816781590438722,-1
800.0,-14.0,1,2.0,0.11391000890664,0.5628479280927002,4
805.0,-2.0,3,11.0,0.10318648685598128,0.5139233573759112,-4
810.0,-2.0,1,4.0,0.2209162234145456,0.6178559009092361,4
815.0,-4.0,1,3.0,0.10268756684287834,0.8451075700161683,2
820.0,-3.0,2,8.0,0.2078238869318986,0.8443868273013282,-3
825.0,-3.0,0,0.0,0.09555447857768394,0.5488526491616069,4
830.0,4.0,1,0.0,0.20390479086683,0.8494677098256288,4
835.0,-12.0,1,4.0,0.34214048499172905,0.6367181692397577,-3
840.0,6.0,1,9.0,0.1879700896368213,0.5391385087889772,-1
845.0,6.0,1,3.0,0.07370706517619426,0.25446760913100136,4
850.0,2.0,3,12.0,0.11363274432407519,0.5365008621186099,-4
855.0,-5.0,2,22.0,0.2294056879697845,0.8519523273481241,-4
860.0,-5.0,1,1.0,0.16953956102842885,0.8383258218763798,4
865.0,-6.0,1,1.0,0.14082840099834368,0.5003383022121426,1
870.0,2.0,4,15.0,0.17513560672812614,0.5641766374875136,-4
875.0,0.0,6,36.0,0.127903383482893,0.5341822734551346,-3
880.0,0.0,2,3.0,0.32749985184645014,0.9041357558446018,4
885.0,-1.0,1,0.0,0.32820418497980897,0.9209231962274829,-1
890.0,3.0,2,3.0,0.3003244554385354,0.8900591709178566,-4
895.0,-8.0,5,21.0,0.49609293001808813,0.9053304978649908,-2
900.0,-8.0,1,1.0,0.22165449418688588,0.8470696254891303,4
905.0,5.0,4,13.0,0.22629908434315438,0.5516752511159557,-4
910.0,5.0,6,36.0,0.12017112560044954,0.7805988113788442,-4
915.0,5.0,4,10.0,0.14251355324199708,0.8188804666569154,4
920.0,-11.0,4,25.0,0.311887202802128,0.8442276844982671,-4
925.0,0.0,3,13.0,0.35718779592231065,0.9106616715109032,4
930.0,-4.0,3,6.0,0.34489564802983913,0.9248345217844353,-4
935.0,2.0,4,22.0,0.2695589855624277,0.6094002300191661,-4
940.0,2.0,1,3.0,0.202410979882132,0.5933316469368409,4
945.0,-1.0,1,8.0,0.19329293164618833,0.5588627007005004,-4
950.0,6.0,3,7.0,0.13126815821879217,0.856811057505382,2
955.0,-7.0,3,15.0,0.10679248798243421,0.7681868171758037,-2
960.0,-7.0,2,4.0,0.12708158962630178,0.5751840140375193,4
965.0,-8.0,3,17.0,0.08077597484925045,0.5493344428350803,-4
970.0,-8.0,1,5.0,0.18205717034755067,0.6156654727025661,4
975.0,0.0,2,10.0,0.27474310573763194,0.6363828543022101,-4
980.0,0.0,3,19.0,0.2605746647897376,0.31933653185227345,-4
985.0,2.0,1,1.0,0.1838523499196926,0.5892680428235616,4
990.0,-9.0,3,6.0,0.08302084858979991,0.5393554696322731,-4
995.0,-9.0,3,6.0,0.3838167510815309,0.9175456106076103,1
1000.0,-7.0,4,17.0,0.36278187090621283,0.8882319430834561,-4
1005.0,6.0,3,18.0,0.3249023989935194,0.9123600325713477,1
1010.0,2.0,1,3.0,0.40984524590419635,0.9304956853054979,-4
1015.0,2.0,2,4.0,0.14554126758966335,0.8642809865674961,-3
1020.0,0.0,4,20.0,0.15233442290370444,0.5556028999384233,-4
1025.0,0.0,0,0.0,0.15667815964995613,0.5981950897050923,4
1030.0,-2.0,2,2.0,0.09256812814844914,0.28996728959987617,-1
1035.0,10.0,1,0.0,0.17053106434448506,0.5722821275388598,4
1040.0,-11.0,0,0.0,0.2616669456107275,0.6188013380833814,-1
1045.0,2.0,2,1.0,0.14320074366601548,0.49654289050424527,-1
1050.0,-11.0,1,6.0,0.23539565135916485,0.8591479487325087,-4
1055.0,-6.0,1,11.0,0.4060126635643141,0.8880797643080112,-2
1060.0,-3.0,3,18.0,0.23928438378558461,0.8653303910429626,-3
1065.0,9.0,2,28.0,0.18877624080256844,0.8400799025759487,-2
1070.0,9.0,1,0.0,0.10530274078638883,0.48895105416512324,4
1075.0,-5.0,1,4.0,0.02704426813109444,0.5362540433552412,-1
1080.0,4.0,3,14.0,0.07468792962091385,0.25057143917309893,-4
1085.0,-6.0,2,6.0,0.1394973160994977,0.5905752259045502,4
1090.0,0.0,1,0.0,0.33099784814174515,0.8850930659712294,-1
1095.0,0.0,3,5.0,0.1332386732571727,0.5823462358364703,-1
1100.0,4.0,4,20.0,0.13221611391315286,0.304979181138858,-4
1105.0,4.0,2,1.0,0.14213078775652185,0.5855495430689961,4
1110.0,5.0,0,0.0,0.4393348325230129,0.9555606073575391,4
1115.0,-6.0,1,0.0,0.3269028381841172,0.9024320808140878,-1
1120.0,1.0,3,7.0,0.10005945495034978,0.8316662628695699,-1
1125.0,10.0,0,0.0,0.2966760620786832,0.8740845042701573,4
1130.0,-10.0,1,2.0,0.17265029200829776,0.7992138947468415,-1
1135.0,8.0,2,9.0,0.06393665926705044,0.7842099810100408,-4
1140.0,-14.0,2,19.0,0.27844368453041446,0.8293525927082473,-3
1145.0,-14.0,0,0.0,0.08259591041824192,0.506600350209271,4
1150.0,3.0,4,8.0,0.1923217579686514,0.5827894497086418,-1
1155.0,-6.0,1,6.0,0.1864009980172376,0.6173145910277852,4
1160.0,10.0,3,3.0,0.07614896429940478,0.5387216641621616,-4
1165.0,10.0,1,4.0,0.36657116692395864,0.6330835908814402,-3
1170.0,-5.0,3,11.0,0.18788901627640497,0.8286346559841171,-4
1175.0,-6.0,4,22.0,0.3795778417183414,0.9345000125276497,-4
1180.0,-6.0,2,7.0,0.30244061967969454,0.8946320443291224,4
1185.0,-5.0,4,21.0,0.2039872912428221,0.8732804690406673,-4
1190.0,9.0,2,8.0,0.2224105577541988,0.8417806433779992,4
1195.0,3.0,3,8.0,0.28945216907695015,0.8949479438969692,-4
1200.0,3.0,4,7.0,0.24736025366206427,0.8885737171632527,1
1205.0,-8.0,1,3.0,0.15419406449716608,0.8250276849230156,4
1210.0,-2.0,3,6.0,0.3258368158226395,0.843860866346923,-4
1215.0,-4.0,4,20.0,0.35796398287304143,0.9250027060300632,-2
1220.0,-4.0,1,1.0,0.32900985502442814,0.9042514166680284,4
1225.0,1.0,3,10.0,0.07556053242074068,0.4971213057505259,-4
1230.0,1.0,3,4.0,0.15178530583159455,0.5762057979447825,4
1235.0,-1.0,2,2.0,0.21432236251447492,0.8354981229533319,4
1240.0,-16.0,2,10.0,0.2982878708694787,0.908091657039969,-4
1245.0,-16.0,2,3.0,0.19690066146855667,0.8857052485859808,4
1250.0,5.0,3,6.0,0.22401703584641072,0.7226017952033538,-2
1255.0,4.0,2,12.0,0.1476888835280742,0.8027775092352468,-2
1260.0,-6.0,3,22.0,0.18776702800113274,0.8214730482660729,-1
1265.0,-6.0,3,3.0,0.21111390996931903,0.8593020935741488,4
1270.0,-4.0,2,13.0,0.1574817266847415,0.8518038838459479,-4
1275.0,-4.0,3,24.0,0.23299050135823382,0.833913059332009,-4
1280.0,-4.0,1,2.0,0.07113136151513268,0.5731063328993145,4
1285.0,6.0,2,11.0,0.029553235121578765,0.5379023089457523,-4
1290.0,9.0,0,0.0,0.21483837397115235,0.8533085787278628,4
1295.0,-5.0,1,0.0,0.04675411335929829,0.7751477972220373,-1
1300.0,-5.0,1,0.0,0.09824665161735575,0.5396792452101669,-1
1305.0,-5.0,1,2.0,0.206920694056622,0.8769044244984747,-1
1310.0,-14.0,2,0.0,0.2637465263139229,0.8430642362361147,4
1315.0,-7.0,2,2.0,0.17752833963792206,0.8323017397836561,-1
1320.0,-7.0,0,0.0,0.18311323695041992,0.5315806474601225,4
1325.0,7.0,3,11.0,0.1287935478783854,0.602607011724895,-4
1330.0,7.0,2,4.0,0.15884070990705274,0.5812009248857236,4
1335.0,5.0,3,15.0,0.16190597195509393,0.5584920588158708,-4
1340.0,5.0,3,30.0,0.18941879744635096,0.557988844170165,-4
1345.0,-4.0,3,45.0,0.16439936394008697,0.5505799011572164,-4
1350.0,6.0,1,16.0,0.06318929619237487,0.7317906909652141,4
1355.0,-3.0,4,10.0,0.16640930248275032,0.6960892962885471,-4
1360.0,-3.0,1,5.0,0.23438487497398933,0.6264518789183363,4
1365.0,0.0,1,2.0,0.1311887410815335,0.5652683784769784,4
1370.0,10.0,1,2.0,0.18246398609940684,0.5621513125894417,-4
1375.0,10.0,2,3.0,0.0012882471118710291,0.43366800888379387,-4
1380.0,-1.0,5,25.0,0.06974657644487914,0.5566793094682579,-4
1385.0,-1.0,0,0.0,0.3008073424243753,0.614761793031808,4
1390.0,-9.0,2,5.0,0.4280947687551765,0.9274351942731938,-1
1395.0,-3.0,1,0.0,0.41586961697996516,0.9501498403364291,4
1400.0,-2.0,3,12.0,0.2505224324168363,0.9097285862339228,-4
1405.0,5.0,4,29.0,0.14714645293232928,0.784014546802469,-4
1410.0,5.0,3,3.0,0.2754065872153051,0.8927182888398076,4
1415.0,-13.0,3,15.0,0.23206581892215933,0.8858206713696367,-4
1420.0,4.0,3,10.0,0.2699345225919622,0.8885748094610255,4
1425.0,-2.0,1,2.0,0.20983472449980756,0.7595860198681117,-4
1430.0,8.0,2,12.0,0.12003329730923358,0.5000287616734388,-2
1435.0,-13.0,3,22.0,0.3086542597533015,0.8299956669488202,-1
1440.0,-13.0,1,0.0,0.29876618296044627,0.9083961651908182,4
1445.0,-9.0,1,5.0,0.15285725017374044,0.791237384650142,-4
1450.0,-9.0,2,6.0,0.19071067791542437,0.8469442171330667,-2
1455.0,5.0,2,2.0,0.20554944017760454,0.6052225813308234,4
1460.0,-1.0,3,8.0,0.19434337774684565,0.8450115456821686,-4
1465.0,-1.0,2,5.0,0.305834527732309,0.8838242960599926,4
1470.0,-8.0,3,19.0,0.22598502516099486,0.5303024389166541,-4
1475.0,7.0,3,22.0,0.12280894872690934,0.2841414673368803,1
1480.0,-1.0,2,10.0,0.3139871839279419,0.3309376472486513,-3
1485.0,7.0,3,21.0,0.09210556383921656,0.2611650276657016,-2
1490.0,-5.0,4,39.0,0.10676269753319606,0.2715605547264489,-1
1495.0,-5.0,1,8.0,0.22392880268061577,0.5475122843609446,4
1500.0,-8.0,1,5.0,0.2880005246960687,0.5767395775325616,-4
1505.0,2.0,1,10.0,0.14402453276535246,0.5891719543015393,-4
1510.0,-7.0,5,21.0,0.2845784314051523,0.8770349828188005,-4
1515.0,-7.0,1,0.0,0.282344248347972,0.6299757190924238,4
1520.0,-7.0,2,2.0,0.32779273175455426,0.6332609696577775,-1
1525.0,-5.0,4,9.0,0.28929697234082985,0.6334064497847772,-4
1530.0,-5.0,2,4.0,0.20461406108448432,0.5816178895531308,4
1535.0,-5.0,4,4.0,0.21256830726376616,0.8335723022294391,3
1540.0,5.0,4,11.0,0.08679429325691639,0.5575904237404128,-4
1545.0,5.0,2,8.0,0.23050969651196357,0.5922572057748459,3
1550.0,-1.0,3,17.0,0.22061171270671925,0.5983243089262802,-4
1555.0,3.0,3,32.0,0.10000368132841021,0.5472316316153634,-4
1560.0,-7.0,4,47.0,0.311885037448403,0.8712683303507791,-2
1565.0,-8.0,3,62.0,0.31806497737187306,0.8848496424277851,-2
1570.0,-1.0,3,77.0,0.3293473212454959,0.6193473837709159,-1
1575.0,1.0,4,96.0,0.213158437612115,0.5735616733195543,-1
1580.0,1.0,2,2.0,0.15437441870825475,0.5475035185550278,4
1585.0,9.0,2,10.0,0.21001650483087575,0.5903485479014622,-4
1590.0,-1.0,1,4.0,0.27607897377186186,0.5955209616968625,4
1595.0,-10.0,3,5.0,0.24774734898559797,0.8036345323429497,-4
1600.0,-10.0,4,11.0,0.284824738906209,0.8735851823421561,-4
1605.0,-3.0,4,13.0,0.5230546243926979,0.9591188238331383,1
1610.0,4.0,5,13.0,0.18734706247882443,0.8746263644465222,-4
1615.0,4.0,3,7.0,0.38033238982480017,0.8996229046819546,4
1620.0,-2.0,4,26.0,0.3201594487125058,0.8880873595474763,-4
1625.0,-2.0,5,14.0,0.20992289475575227,0.8774311449492793,4
1630.0,4.0,4,9.0,0.22643652160210578,0.8882921036278507,4
1635.0,1.0,3,17.0,0.21811476985316586,0.6047524374623614,-4
1640.0,-4.0,6,38.0,0.4006298584999463,0.8084927859817889,-3
1645.0,-4.0,1,4.0,0.2281754783202242,0.813651485035914,4
1650.0,-3.0,3,12.0,0.14744209044148493,0.7827311667921664,-4
1655.0,4.0,2,22.0,0.16693627308911582,0.5549633580333792,-4
1660.0,-4.0,1,2.0,-0.02160229149768966,0.17190450135484275,4
1665.0,5.0,2,2.0,0.1922558513963429,0.5658306201848834,-4
1670.0,-6.0,1,7.0,0.16407020360074454,0.5963562625768967,-2
1675.0,-6.0,2,1.0,0.10682018586787283,0.7028723610906114,4
1680.0,-6.0,3,10.0,0.302911103233847,0.8742938303342526,-4
1685.0,-6.0,0,0.0,0.27994722549537265,0.6390845051511255,4
1690.0,1.0,2,4.0,0.11870605897345532,0.5440298982168732,-1
1695.0,-1.0,2,12.0,0.25404567074589374,0.6008966878164771,-4
1700.0,5.0,3,23.0,0.16473644991819464,0.544936170023272,-3
1705.0,5.0,3,4.0,0.19953155487136554,0.8480536384513588,4
1710.0,-7.0,1,7.0,0.09344629733208171,0.5652472616233729,-4
1715.0,10.0,2,4.0,0.29336262927072304,0.8529788875211559,4
1720.0,-6.0,2,5.0,0.2582726977391566,0.5738077163458636,-3
1725.0,-11.0,2,12.0,0.1698280516023943,0.8303966038988055,-2
1730.0,-11.0,1,1.0,0.11432499053082656,0.49199285865781567,4
1735.0,4.0,3,7.0,0.12122047661967021,0.5223439453672541,-4
1740.0,4.0,2,6.0,0.2231917384424891,0.8673702172148061,1
1745.0,-6.0,2,11.0,0.3786486825194132,0.8671808282390926,-4
1750.0,-1.0,3,17.0,0.232396031793027,0.8180792812542608,-4
1755.0,7.0,3,30.0,0.2641431039745788,0.8423190226284692,-4
1760.0,-4.0,4,50.0,0.09400200099388782,0.5159750115869213,-4
1765.0,10.0,1,10.0,0.100533917753667,0.27539110201569666,4
1770.0,8.0,2,7.0,0.11573444450726855,0.2973174664120446,-4
1775.0,-4.0,2,17.0,0.16992037317783573,0.5636276133177396,-3
1780.0,-6.0,3,32.0,0.23711190433093257,0.5976758842425722,-2
1785.0,-6.0,1,1.0,0.06919047217976511,0.7765299132938869,4
1790.0,-8.0,1,2.0,0.05193190069827556,0.5403512570647265,3
1795.0,2.0,2,9.0,0.19304145567338665,0.56893446142162,-3
1800.0,-8.0,3,23.0,0.2821571756998739,0.6258762901628561,-1
1805.0,-8.0,1,2.0,0.13715056138040593,0.5693633111618676,4
1810.0,5.0,2,8.0,0.14996640782560974,0.31625975478164425,-4
1815.0,5.0,2,6.0,0.17305057718898262,0.5980287143946508,2
1820.0,2.0,2,6.0,0.20235236798236803,0.8640174554062865,1
1825.0,-15.0,4,16.0,0.1906602028592148,0.8466732534258179,-4
1830.0,-15.0,5,9.0,0.0540530229828612,0.8042970936053427,4
1835.0,5.0,4,29.0,0.24584075635942446,0.5631586576784058,-4
1840.0,2.0,2,23.0,0.11965529868245459,0.5664820855020974,3
1845.0,-5.0,2,1.0,0.2787498158917554,0.8949305447539753,-1
1850.0,-1.0,4,8.0,0.30457588756640536,0.8866209807253278,-4
1855.0,-1.0,3,4.0,0.37240144840106926,0.8857775652544307,4
1860.0,-3.0,3,14.0,0.3018417382153524,0.9119329694879728,-4
1865.0,-3.0,4,12.0,0.27160645608689654,0.8898613731320227,1
1870.0,6.0,2,6.0,0.19855602474242198,0.8877605421307402,4
1875.0,8.0,3,8.0,0.29049164611271616,0.8946520812661035,-4
1880.0,-3.0,5,22.0,0.40785295996421234,0.9440925033609507,-4
1885.0,-3.0,0,0.0,0.3739853262840643,0.9245968085882466,4
1890.0,-8.0,3,3.0,0.18849315444951303,0.8276950485177405,-1
1895.0,-1.0,7,24.0,0.14113297430511473,0.830624934275051,-3
1900.0,-1.0,2,3.0,0.28916719129455726,0.7949948351154336,4
1905.0,-8.0,4,12.0,0.31512679890092504,0.8874431531467498,-4
1910.0,-8.0,6,16.0,0.29074671718322453,0.8950788061356196,-3
1915.0,3.0,1,4.0,0.2785263611844694,0.8674837920456914,4
1920.0,10.0,2,8.0,0.1243100846250702,0.7496700100475906,-4
1925.0,10.0,3,11.0,0.14018956404221133,0.8695260950893169,-4
1930.0,-9.0,3,14.0,0.021231859695960358,0.7817612482266552,1
1935.0,8.0,1,2.0,0.13010066923624547,0.5916097858941697,-4
1940.0,-3.0,2,12.0,0.20064878573367062,0.31010045036463507,-2
1945.0,-3.0,0,0.0,0.217679886553309,0.31901616408465056,4
1950.0,-5.0,0,0.0,0.12284418983776987,0.8717961556904563,-1
1955.0,-1.0,1,1.0,0.18341450937193168,0.8610946955889222,-1
