step_time,reward,total_stopped,total_wait_time,fuel_consumption,noise_emission
155.0,-2.5,4,5.0,0.07782711246278398,0.7534507776506253
160.0,-0.5,2,9.0,0.1533028078900213,1.1355440316069685
165.0,3.0,1,2.0,0.010170049632392663,0.7848146355055567
170.0,6.0,2,2.0,-0.027764233683893365,0.37037435832764776
175.0,-3.75,3,17.0,0.2006781283269569,0.4510980033061527
180.0,0.25,3,32.0,-0.008688817447365278,0.41721536259113634
185.0,-5.75,2,19.0,0.07101505792939958,0.4272683251517858
190.0,2.25,3,32.0,0.07777987944345116,0.7781468393579247
195.0,0.75,5,35.0,0.17998756269324398,1.04686685304312
200.0,-3.0,2,34.0,0.07853914139763651,0.6796485078930388
205.0,0.75,3,14.0,-0.030062261827337823,0.3596758701004286
210.0,-1.0,3,21.0,-0.01145756710199617,0.7313352935923012
215.0,-0.5,3,26.0,0.03151546033183271,0.983468331013592
220.0,-1.5,3,41.0,0.015574963046115435,1.1749321148604293
225.0,-0.25,3,49.0,0.020613857560615283,0.4258580074999086
230.0,2.25,4,17.0,-0.13394064196618358,0.6496257956971974
235.0,3.5,2,20.0,0.22730444147504478,0.8124754999518542
240.0,3.0,0,0.0,-0.12330285227473252,0.37717040688261716
245.0,-0.25,1,1.0,0.006305161546893971,0.7506364519237512
250.0,3.75,4,10.0,0.10751414821229834,0.9644511367343135
255.0,1.75,2,10.0,0.14338996587729344,0.78223228835584
260.0,0.0,0,0.0,-0.14648672398937682,0.06849007370258754
265.0,6.25,3,11.0,-0.1373173561166955,0.435333463314602
270.0,1.5,2,1.0,0.16498310292528723,0.5041878301815663
275.0,-3.0,2,9.0,0.17552616574075403,1.0663730604367228
280.0,-1.25,2,11.0,0.047399495761615756,1.2129743788687624
285.0,-2.0,3,22.0,0.11367104271558978,1.0263653968652793
290.0,-5.25,2,16.0,-0.02588169568090194,0.4672911696838787
295.0,-3.0,2,26.0,0.06230055243351959,0.38815926746128293
300.0,-2.0,1,3.0,0.08720100805664391,0.21761643049084042
305.0,4.75,0,0.0,0.09732157932880772,-0.29665873175825036
310.0,3.75,0,0.0,-0.04496981200984062,-0.027797151932739655
315.0,-0.5,0,0.0,-0.04926354458259319,0.7907491534630248
320.0,-2.75,0,0.0,-0.08789435590895214,0.15034907060534264
325.0,-2.0,1,3.0,0.021739812238700824,0.7138838611685832
330.0,2.25,1,4.0,-0.04672873073572133,1.0012306537250129
335.0,2.25,2,10.0,-0.10858981389955193,0.42252884153669057
340.0,2.75,4,11.0,-0.09572411732468028,0.6538766282520466
345.0,1.5,1,0.0,0.10505688716921212,0.5234251664249678
350.0,4.0,1,4.0,-0.17825133692626297,0.088904031976252
355.0,7.0,0,0.0,0.01085774068230639,0.9710455129041773
360.0,0.0,2,4.0,-0.12094349530367354,0.42678277551477417
365.0,-3.0,1,6.0,-0.10367146763934723,0.425512997776947
370.0,-1.25,1,2.0,0.049236106400349436,0.4999221805780588
375.0,0.25,0,0.0,0.022328125066904278,0.728659456294356
380.0,3.75,1,4.0,-0.15647619746965588,0.04563388954172462
385.0,1.0,2,6.0,-0.08512553182978427,-0.10908346910022287
390.0,-1.5,1,6.0,-0.16889103313480858,-0.44963809123800513
395.0,1.0,2,6.0,-0.060810082104687246,-0.12342713894095161
400.0,1.0,0,0.0,-0.06439955935526546,-0.10096531201117331
405.0,4.5,2,4.0,-0.24487471526195895,-0.44090769873961694
410.0,4.75,1,8.0,-0.05526343016710725,0.19308475354371774
415.0,0.0,0,0.0,0.059435234759914815,0.8055785925245545
420.0,-2.5,0,0.0,-0.11795387816214395,0.14098757289717118
425.0,-3.0,3,6.0,-0.07645186409813295,0.4186063839032881
430.0,1.0,1,6.0,-0.0816053962478377,-0.1508326647353387
435.0,1.25,0,0.0,-0.0990079330496622,0.1471341794376027
440.0,0.5,0,0.0,-0.19765407090231152,-0.671660814857119
445.0,5.5,0,0.0,-0.0786481226057063,-0.08474934755889856
450.0,0.0,0,0.0,0.00946298305963168,0.2585499858286758
455.0,-4.75,1,0.0,-0.15121227732602907,-0.20192041689889792
460.0,-1.5,2,5.0,0.03232087435349982,0.18858042180784493
465.0,-0.75,1,0.0,-0.05608113012616766,0.21890405604257426
470.0,0.75,1,2.0,-0.12912099261518642,0.18119529016603172
475.0,1.0,0,0.0,-0.11841248647528095,0.12956960182241756
480.0,-3.25,1,3.0,-0.03162647703959802,0.2226848560160948
485.0,-0.5,0,0.0,-0.04904388769381295,-0.046717339468924424
490.0,-2.5,0,0.0,0.1702495104861347,0.8206954021848785
495.0,-1.25,0,0.0,0.018743760256124384,0.15100247694160712
500.0,1.75,1,3.0,-0.20975948553885318,0.09488362255188251
505.0,0.5,2,2.0,-0.08312665248660556,0.4330554648595795
510.0,-1.25,2,8.0,-0.010439396551743634,0.3983764387945564
515.0,-1.5,2,3.0,-0.16360072842156356,0.09574429330332235
520.0,1.5,1,2.0,-0.04973790236956077,-0.03238599812187459
525.0,5.0,2,2.0,0.06447212354701992,0.49435901546111094
530.0,0.0,1,1.0,0.23391314500185534,0.5632684243936383
535.0,-2.75,2,2.0,-0.03760101900944012,0.9913938537188703
540.0,1.5,2,4.0,-0.03278928639232126,0.1421105738436504
545.0,2.0,1,4.0,0.015219183475947112,-0.1325690422163487
550.0,-1.0,1,4.0,-0.06348781585941335,0.22128917458483893
555.0,1.5,1,9.0,-0.21274681560708977,0.12061287638613671
560.0,1.75,3,3.0,-0.08305726906660879,0.4134632642802307
565.0,-2.0,3,11.0,0.26724463413167515,0.8321233781908576
570.0,-1.0,4,15.0,-0.058856224305199614,0.47615864292423543
575.0,0.5,2,8.0,0.0036500339052131514,0.22248848932349813
580.0,0.75,2,7.0,0.11229768652415212,0.8277389328304146
585.0,3.25,0,0.0,0.02205937967583222,0.7799649801930119
590.0,7.25,2,4.0,-0.15943423194562134,0.4673209250583734
595.0,3.5,2,7.0,-0.08229167364740982,0.41389209184055575
600.0,0.25,3,8.0,-0.08786182961693549,0.4146985793316876
605.0,3.25,1,3.0,-0.061773388876544974,0.4463573865491616
610.0,3.25,1,1.0,-0.19870892137318943,-0.4165029437386991
615.0,1.5,1,6.0,-0.043623728547439025,0.12058741789555966
620.0,-2.75,2,4.0,0.08928466204969501,1.0406352688678144
625.0,-2.25,1,3.0,-0.0011973859439707163,0.6406852304146576
630.0,-0.25,4,14.0,-0.039412051232018366,0.4170237219557884
635.0,2.25,2,8.0,-0.11322478354958168,-0.18790545515449336
640.0,6.0,1,3.0,-0.12099108511645028,-0.08088701676501062
645.0,5.5,1,0.0,0.05622400344861821,0.5561943141084539
650.0,-3.75,0,0.0,0.2018144326221027,1.0893746834292564
655.0,0.5,1,3.0,-0.1645144895838483,0.46854171740194583
660.0,3.5,1,5.0,0.11320815879329355,0.8091527499653948
665.0,1.75,1,3.0,-0.026467129930204798,0.22533735820876716
670.0,1.75,0,0.0,0.05327213557332052,0.258424007053764
675.0,2.25,0,0.0,0.025336115235723038,0.5108880940063852
680.0,-1.5,0,0.0,-0.0791964496604165,0.3929979409870952
685.0,-2.0,1,4.0,-0.11648329464110115,-0.1288801042568388
690.0,2.5,0,0.0,-0.24487471526195895,-0.9418774860161442
695.0,1.75,0,0.0,-0.24487471526195895,-0.4333310278854675
700.0,-3.0,0,0.0,-0.07584064313364411,-0.06573887787631755
705.0,-2.5,1,1.0,-0.14093957056135537,-0.10595985385662005
710.0,1.5,0,0.0,-0.036521078702420516,-0.07102853448072785
715.0,0.5,0,0.0,-0.07597458537435219,-0.3353043859084022
720.0,2.25,0,0.0,-0.20999998841181672,-0.48583039419828783
725.0,-1.0,1,2.0,-0.16057874443612302,-0.1875660815514244
730.0,-4.25,0,0.0,-0.11800192366031761,-0.3545573480985626
735.0,0.25,0,0.0,-0.17274215132111792,-0.4366589455371894
740.0,0.25,1,0.0,-0.08594233763425144,-0.1087941107577173
745.0,1.25,0,0.0,-0.10950167070938856,-0.37376444541132076
750.0,2.75,0,0.0,-0.24487471526195895,-0.4540920137505836
755.0,0.75,0,0.0,-0.10998006273636618,-0.3497099259890597
760.0,-0.5,0,0.0,-0.14413804589001328,0.4550062000627156
765.0,-2.25,1,0.0,0.03445382810061566,-0.08311728592473266
770.0,1.5,3,4.0,-0.05879557385502213,0.18123274266025519
775.0,2.25,1,6.0,-0.14059199236062497,0.053151361430454375
780.0,1.25,1,5.0,-0.12701595712336047,-0.12748355249348775
785.0,2.0,1,0.0,0.06227704345518343,0.47960124022504996
790.0,0.0,0,0.0,0.13592564654493755,0.27178163259399685
795.0,-1.5,0,0.0,-0.043434132831185496,0.4273498527966898
800.0,-1.5,3,5.0,-0.059661242853460535,0.4092710778237186
805.0,-1.5,1,2.0,-0.020674658651935067,0.21773144578727197
810.0,0.25,1,3.0,-0.14700274555495424,0.02906727383955854
815.0,2.0,2,6.0,-0.011638971739768501,0.4552517458735691
820.0,0.0,1,8.0,-0.16438071983935235,0.11430406499991329
825.0,0.75,3,6.0,-0.04587380718365164,-0.04961323689705567
830.0,0.75,2,10.0,0.14663694211389933,0.25950522000446885
835.0,5.25,0,0.0,-0.16943904057368483,-0.14295592696864512
840.0,8.0,3,3.0,-0.21274681560708977,-0.2163872518659061
845.0,2.0,1,6.0,-0.014870250720211753,-0.0708674831032915
850.0,-0.25,0,0.0,-0.0854710121431117,-0.08635252896037296
855.0,0.5,0,0.0,-0.020819017264709888,-0.07378634678737789
860.0,-1.0,1,0.0,-0.10410730976323768,0.17486513886994562
865.0,-1.75,1,1.0,0.06625576951240378,1.0653386844994812
870.0,0.5,1,6.0,0.038112400254049106,0.44242098441361044
875.0,2.5,1,11.0,0.0011787488375072444,0.5779692497762356
880.0,-2.25,1,4.0,0.06431512330501,0.4209275305677418
885.0,0.0,2,14.0,0.06880019167082443,0.21651425370682653
890.0,-0.5,1,14.0,0.04794098747254327,0.7458011578681352
895.0,-3.0,3,22.0,0.03508889965316944,1.242176580475751
900.0,-0.5,4,39.0,0.08176861026233363,0.6852739546835149
905.0,-0.25,2,39.0,0.0471136258890992,0.21106227745008427
910.0,0.0,0,0.0,-0.10943076040098512,0.10411895899304932
915.0,6.25,1,4.0,0.02151119468589184,0.2330360342076685
920.0,1.75,1,1.0,-0.011784420778704181,1.029226583533991
925.0,-0.75,1,2.0,-0.09899836184817742,0.6370392527863005
930.0,0.5,5,16.0,0.006370587732367275,0.6503611456966343
935.0,-2.75,1,8.0,0.02827925430144242,0.8035923014722972
940.0,5.5,0,0.0,0.028425582085010483,0.6629901285236308
945.0,10.0,1,3.0,-0.24487471526195895,-0.4229248993809972
950.0,4.75,0,0.0,-0.03381848542439314,-0.32910131330103737
955.0,2.75,1,0.0,-0.009014924719194437,0.5202307168835043
960.0,-2.25,2,2.0,0.10229888630779338,1.0344389716873152
965.0,-4.0,1,7.0,0.03896731965421764,0.7422142327972483
970.0,0.25,3,18.0,-0.034842310968209875,0.955892357024478
975.0,-4.0,2,19.0,0.1198946390112128,1.376766400303371
980.0,-3.25,2,3.0,-0.07109885109488429,0.6539837145753342
985.0,5.5,3,6.0,-0.09712527190092489,0.5539223461615915
990.0,3.75,1,4.0,-0.12818223703202322,-0.1549660618659191
995.0,3.25,1,9.0,-0.21274681560708977,-0.472969323572946
1000.0,2.75,0,0.0,-0.08829669490693415,-0.05013347190285006
1005.0,-2.25,0,0.0,-0.07197421207168786,0.4600783100708875
1010.0,-3.5,2,4.0,-0.08809335792496022,-0.09371429136193085
1015.0,0.5,2,7.0,-0.1538782555965502,-0.1754802522844483
1020.0,4.5,3,7.0,0.03725410760462112,0.15469492146307426
1025.0,0.5,2,6.0,0.038474134507648965,0.8094346915233233
1030.0,-0.5,1,2.0,-0.03256687270872013,0.4324518004422897
1035.0,0.75,2,7.0,-0.11817373489104492,0.1073442821649919
1040.0,0.25,2,10.0,-0.06164671559465602,0.4395451998754524
1045.0,-1.25,1,7.0,0.15692142670107886,0.8470817729475789
1050.0,-4.5,2,2.0,0.14363628543804316,0.8098209034998757
1055.0,1.0,1,3.0,-0.0019220134709776043,0.9483629021582668
1060.0,2.0,5,13.0,0.13982269984223547,0.9838799812518151
1065.0,0.25,1,1.0,0.04034349379859009,0.2461355888691042
1070.0,6.25,4,9.0,0.06080552979765527,0.6773866787780802
1075.0,2.75,2,11.0,0.06942577167825532,0.698419637311041
1080.0,-0.25,3,12.0,0.1244775341509545,0.7962973366695385
1085.0,-1.0,3,11.0,-0.05776294950429231,0.5499120366887755
1090.0,2.5,4,26.0,0.08017265733540838,0.4365762340298096
1095.0,3.5,0,0.0,-0.046494468837886584,-0.042121576802494225
1100.0,4.75,0,0.0,-0.0525529617523903,0.1784199191476613
1105.0,2.25,1,1.0,-0.15793945946200627,0.43926084581686137
1110.0,-3.25,1,6.0,0.02210012361707759,0.49215149698613436
1115.0,-2.75,0,0.0,0.04943182799465947,0.22192033797314817
1120.0,2.75,1,3.0,0.0700275237935676,0.28048382292371543
1125.0,6.25,0,0.0,-0.18380886259736584,0.045081238932729084
1130.0,3.0,1,5.0,-0.18573999776858646,-0.36763125947147335
1135.0,3.25,0,0.0,-0.17570574288899005,-0.4849132302789293
1140.0,0.0,0,0.0,-0.09803080774767989,0.17748460000999655
1145.0,-3.25,1,0.0,-0.07513363484937603,0.40102362738823694
1150.0,-4.5,2,5.0,0.10817058817001543,0.797717287052434
1155.0,-6.5,1,7.0,0.16560137208873404,0.7498265866122675
1160.0,0.75,2,17.0,0.1293984165882076,0.5198376446653681
1165.0,-0.5,2,2.0,0.04091660527851308,1.0313035400436144
1170.0,-1.25,2,10.0,-0.031028606198010053,0.7315228538884195
1175.0,-1.0,1,8.0,-0.028374004604595705,0.7196600962918763
1180.0,3.0,1,5.0,-0.1938217650382563,0.4198346413719587
1185.0,6.0,0,0.0,-0.11635476888034714,0.13781646658468513
1190.0,0.5,1,2.0,-0.14582772504334426,0.7428537255008136
1195.0,-6.25,3,8.0,0.03868031427354131,1.0220098090170942
1200.0,-6.25,1,2.0,0.02091370788217245,0.3695967264153974
1205.0,4.0,2,5.0,-0.17903252974918707,0.11772709945986681
1210.0,3.5,1,0.0,-0.09260186536883785,-0.36510385617519553
1215.0,2.5,1,2.0,-0.003925855507234753,0.5017445760242516
1220.0,-4.25,1,7.0,-0.04039295309278945,0.7319573204992978
1225.0,0.25,1,2.0,-0.08595387538078736,0.4656128390104708
1230.0,3.75,0,0.0,-0.1181635267221392,-0.14352535970576724
1235.0,1.0,1,2.0,-0.106762740706627,0.7304105295212194
1240.0,1.5,0,0.0,-0.005533791487287158,0.4152929855350723
1245.0,3.0,0,0.0,-0.08666962875897699,0.10862398097154313
1250.0,2.25,1,3.0,-0.07871816408858781,0.4261277134650832
1255.0,0.0,1,3.0,-0.012758081568817418,0.18305044079721217
1260.0,3.0,0,0.0,0.03509623329280869,0.17937714510750621
1265.0,5.25,0,0.0,-0.08041534096311545,0.12462543071960211
1270.0,2.25,1,4.0,-0.16218247665414634,-0.19477010236490336
1275.0,-0.25,2,3.0,-0.08565372492001742,0.17438498458200274
1280.0,-0.75,0,0.0,-0.08929880283515285,0.18286480110590136
1285.0,3.75,1,0.0,-0.18053201440098357,0.07646145516013705
1290.0,3.75,1,2.0,0.04059790724052203,0.5090657184831429
1295.0,0.25,1,1.0,-0.07985625411446295,0.4175810425789488
1300.0,0.0,3,11.0,-0.21274681560708977,-0.019814049325984226
1305.0,0.5,4,20.0,-0.11319395187669719,0.38009010475795446
1310.0,-6.5,1,7.0,0.07359001517579392,0.7281671597103331
1315.0,-1.25,0,0.0,-0.10485285322409754,-0.10494654157930249
1320.0,8.25,2,4.0,-0.21274681560708977,0.32116937591365324
1325.0,3.5,1,2.0,-0.042395625058193664,0.3534067333447704
1330.0,-1.75,2,6.0,-0.07084569735550383,0.45090112169302304
1335.0,1.5,1,1.0,-0.11371487025215969,-0.16144304584079397
1340.0,4.5,0,0.0,-0.1459834736526058,-0.1385200306416909
1345.0,5.75,1,1.0,-0.11287053167113904,-0.3616043511295293
1350.0,-0.25,2,6.0,-0.05665111919448593,0.1846713729300094
1355.0,-3.75,0,0.0,-0.04777798712470015,0.38397787188684973
1360.0,3.25,1,3.0,-0.15234524875098512,0.13742340933602254
1365.0,2.5,1,1.0,-0.09582002285228367,-0.3848083073314734
1370.0,1.5,1,6.0,-0.036594250424837736,-0.09360434601743707
1375.0,-0.75,1,1.0,-0.12156894989388943,-0.19390064287892858
1380.0,-1.0,2,10.0,-0.034536130536809866,0.17160930735938257
1385.0,-1.0,0,0.0,-0.04491897356951778,0.23141279970617815
1390.0,-0.25,1,1.0,-0.08781807339895067,-0.34460350707736953
1395.0,0.5,1,6.0,0.015860377503033585,0.5024004978210567
1400.0,-2.25,1,0.0,0.19587782847374552,0.8030890273572414
1405.0,1.25,0,0.0,-0.09819874201954701,0.11087184110534964
1410.0,2.25,2,7.0,-0.11408492814614507,0.13551990318998186
1415.0,-1.5,0,0.0,-0.13782297129676466,-0.33573242440814405
1420.0,1.75,1,4.0,-0.04168430320176727,-0.3379915170837308
1425.0,3.5,0,0.0,-0.16972068981212576,-0.3729193035411068
1430.0,1.0,0,0.0,0.09396897968543744,0.7745060118273823
1435.0,-1.25,1,5.0,0.0865536022566249,0.8204293353755522
1440.0,-0.75,2,10.0,0.09765051016780624,1.0349055754648635
1445.0,0.25,2,3.0,0.1498387300076114,1.2347551093952367
1450.0,6.25,3,18.0,-0.06767681375424742,0.6012823802318774
1455.0,1.25,3,15.0,0.044937175612927475,1.0004928433861195
1460.0,-1.0,1,6.0,-0.011140455631198351,0.5089490888325
1465.0,0.75,1,0.0,0.1153898275452202,0.9660231013273488
1470.0,2.75,1,3.0,0.10963318573290967,1.6631959081084544
1475.0,3.75,1,1.0,-0.028317281394230842,0.43640157582967815
1480.0,1.5,1,1.0,0.18559569198402712,0.5739064064754353
1485.0,2.5,1,3.0,0.08150188824685776,1.1190426069785062
1490.0,6.5,2,9.0,-0.013404046974434411,0.38618162764573283
1495.0,6.5,1,1.0,-0.06634942979470967,0.46667175013541584
1500.0,6.5,1,6.0,-0.04250011104542653,-0.3417084501950654
1505.0,0.75,1,0.0,-0.08466765306104856,0.5513405660304103
1510.0,-3.75,1,4.0,0.07285501671529376,1.0300655606546716
1515.0,-3.0,2,2.0,0.15574363358351773,1.005255785097467
1520.0,4.5,0,0.0,0.005843564729886081,0.48724125962168463
1525.0,6.75,0,0.0,-0.07086040589586552,0.1714499962873403
1530.0,1.75,2,7.0,-0.02162680108880294,0.177003091470763
1535.0,-1.25,2,2.0,-0.03902392189538395,0.7521366192284493
1540.0,-1.5,4,12.0,0.08070737342861936,0.5153583201272088
1545.0,-0.75,1,4.0,0.003554317735902833,0.4784073787291986
1550.0,5.25,1,1.0,-0.03587743780978041,0.485629612078598
1555.0,0.75,1,6.0,-0.07540324863317784,0.9669105904052642
1560.0,-6.0,3,11.0,0.20096514296188475,0.8357290312575447
1565.0,-2.5,2,7.0,-0.10038180081486331,0.45144467930452237
1570.0,4.75,3,10.0,0.048839432017750505,0.4759745153717536
1575.0,3.75,0,0.0,-0.0009192654598098142,0.22521487496018353
1580.0,6.0,1,5.0,0.047182446068132135,0.5324741938317996
1585.0,-1.0,1,5.0,0.16712985425308202,1.1625820544310654
1590.0,1.25,0,0.0,0.10992933025260788,0.6959161140440542
1595.0,2.75,2,5.0,-0.00447297336769119,0.34514740960549084
1600.0,-1.0,2,12.0,0.11356590520906934,0.47150453387216207
1605.0,-5.5,2,22.0,0.11306969415291475,0.7445197632247256
1610.0,-4.25,2,19.0,0.23052348161431255,1.0792425282225802
1615.0,2.5,1,6.0,0.08740350212569141,0.48756828799902596
1620.0,5.5,1,3.0,-0.13360347033365366,0.04099012334253156
1625.0,4.75,1,5.0,-0.10311991220698033,0.1603881318394199
1630.0,-1.25,0,0.0,-0.0598877767615183,-0.3252294166352736
1635.0,1.0,0,0.0,-0.1021069730773998,-0.08658395685738918
1640.0,2.25,1,0.0,-0.06190049371946205,0.20873877601227653
1645.0,-3.75,1,0.0,0.045280611369214026,0.7451308326678041
1650.0,-3.5,4,9.0,-0.041248631044705386,0.4515913216523424
1655.0,0.75,4,10.0,-0.11969725711160911,-0.6383750778815387
1660.0,4.5,0,0.0,-0.0374305579718561,-0.6315465738574212
1665.0,3.5,0,0.0,-0.2098839014156968,-0.07890411550318807
1670.0,-3.0,0,0.0,-0.202433265062143,-0.40007661440195474
1675.0,-2.0,0,0.0,-0.014565312075429625,-0.030940560953540475
1680.0,-3.0,1,0.0,0.16427398343369676,0.2857925392602049
1685.0,1.25,1,1.0,-0.1026858191791292,-0.19134063907905327
1690.0,0.5,2,3.0,-0.09929485363045681,0.09680386457893764
1695.0,-3.5,0,0.0,0.21031464027613694,0.2888734324135014
1700.0,2.75,0,0.0,0.06405163009647877,0.21289327072503628
1705.0,3.5,3,5.0,-0.023970113312631013,0.0692884991253746
1710.0,0.0,1,6.0,-0.06312145762146515,-0.3809083981557761
1715.0,1.0,1,0.0,-0.06259240101373198,0.4123082952386631
1720.0,-0.25,2,6.0,0.03744580151329641,1.0552743508317244
1725.0,-2.0,0,0.0,-0.13908916092496487,-0.42039421872136895
1730.0,2.25,1,5.0,-0.07012627181531947,-0.3420369747935141
1735.0,3.25,0,0.0,-0.24487471526195895,-0.12687035354228215
1740.0,-0.25,1,0.0,-0.1115810014541275,-0.07069999377417333
1745.0,-0.5,0,0.0,-0.034785704503274874,-0.040988417072598704
1750.0,-3.25,0,0.0,-0.07895555046490069,0.1397106780318919
1755.0,-2.25,2,6.0,-0.03325784603026587,0.4974028014519295
1760.0,-1.0,1,7.0,-0.09868233284000452,0.11865878536249098
1765.0,0.5,1,0.0,-0.10700514008840373,-0.10931327668308438
1770.0,3.0,0,0.0,-0.012247625594431426,0.24609524729462218
1775.0,3.5,0,0.0,-0.2158095162855148,-0.2361601038213264
1780.0,-0.75,3,4.0,-0.11743912348051802,-0.12584025511911984
1785.0,-1.25,0,0.0,0.21027259778694174,0.5704010050361303
1790.0,-2.5,0,0.0,0.27264677197622994,0.8817419727637293
1795.0,-1.25,0,0.0,0.2783004166495026,0.5259164437120155
1800.0,-0.25,2,7.0,0.05171679495330973,0.8251053398279382
1805.0,4.0,4,12.0,0.0505995468759449,0.9852106082062304
1810.0,1.75,1,6.0,0.18210406766647913,1.1717988603930691
1815.0,0.5,1,4.0,0.2671135851755328,0.9951797010243838
1820.0,-4.25,3,8.0,0.09335511595740487,0.8936843219496938
1825.0,-1.0,2,12.0,-0.11126420591722708,0.10512204678175802
1830.0,4.75,1,1.0,-0.13392909133028197,-0.35024394163047945
1835.0,2.0,1,6.0,0.07258330787541441,0.8482832056132212
1840.0,-4.0,2,2.0,-0.17896411619633287,0.5300315092143385
1845.0,2.0,2,10.0,-0.16708002706725691,0.12364958299606954
1850.0,3.0,2,8.0,0.02085594677230364,-0.03783338390177565
1855.0,3.25,0,0.0,-0.08859910994257496,-0.33767158183483786
1860.0,3.25,2,2.0,-0.11083748449200548,0.18993164589462494
1865.0,5.75,2,1.0,0.02491921005057471,1.0564773159944758
1870.0,-0.25,3,11.0,0.10044088987292431,0.7878868360857738
1875.0,1.75,5,12.0,-0.12065920729411443,1.093842253809159
1880.0,0.0,2,14.0,0.148456446012728,0.7753420923614485
1885.0,-1.25,4,18.0,0.12303648017787994,0.6919865472117398
1890.0,-2.25,3,33.0,0.11402377465605787,0.8035486229013119
1895.0,-1.5,0,0.0,-0.04517609838339476,0.4818054895867899
1900.0,6.0,2,3.0,-0.0905912953982613,0.19928130698148228
1905.0,1.5,2,2.0,0.24290553697996586,0.5401489517651141
1910.0,0.0,1,7.0,0.1090735034721687,0.5284170028866859
1915.0,4.0,1,2.0,-0.08547306742866763,0.1605876107172608
1920.0,-1.5,2,2.0,-0.07933104003109363,0.6385036613926738
1925.0,-1.75,1,7.0,0.036872871088932134,0.48709673097910977
1930.0,1.5,1,12.0,-0.06945326253392943,0.12428569300825873
1935.0,-0.5,2,2.0,0.08040448018131888,0.4920074440041976
1940.0,2.25,1,0.0,0.05698098663520004,0.47727935202957916
1945.0,3.0,0,0.0,-0.040071716639284494,0.7942413540680138
1950.0,0.75,1,5.0,-0.1357442738478859,1.0089988442329778
1955.0,-3.0,2,4.0,0.017688089810646717,0.3705287148336405
1960.0,4.0,4,16.0,0.07670232552270924,0.9897698005191047
1965.0,4.25,0,0.0,0.10675676025431188,1.1042974299161563
1970.0,4.75,1,0.0,0.057565138197044216,1.1871129009424848
1975.0,2.25,4,15.0,-0.1606462614677797,0.9537481061269283
1980.0,2.5,1,3.0,-0.11641698568456729,0.3863884723824547
1985.0,3.5,2,12.0,-0.15116588401244846,0.1206261120150042
1990.0,-7.25,1,5.0,0.04294648348651556,1.0936870851412568
1995.0,-3.75,0,0.0,0.018969516481043044,0.762427809035661
2000.0,4.25,0,0.0,-0.026192652912606272,0.4427914516857285
2005.0,0.5,2,6.0,-0.07865255428637874,0.4369234085929493
2010.0,0.75,1,6.0,-0.04442211190243196,0.403321729730547
2015.0,4.25,2,4.0,-0.08325829453004688,0.1913615896536773
2020.0,2.5,0,0.0,-0.028724502686851828,-0.052548013626590395
2025.0,2.0,2,1.0,0.014470100321207498,0.49974259125188303
2030.0,2.0,2,5.0,0.0836155937676187,0.7548770203317698
2035.0,1.5,0,0.0,0.10253511469084281,0.5843475363863933
2040.0,1.25,0,0.0,-0.027334347343428392,0.4040268745952982
2045.0,6.5,1,2.0,-0.03863495282514931,0.41753697388140604
2050.0,2.5,1,7.0,0.20834813652001086,0.5829452407815141
2055.0,-2.5,0,0.0,0.10063870933475927,0.26450434199751194
2060.0,4.0,1,3.0,-0.07342637289762122,-0.0960976835600913
2065.0,2.75,1,3.0,-0.13143282791849956,0.4490684248526289
